,chipid,month
3887,2586d767,11
3910,2586fc66,11
3911,2586fc66,11
3934,25e8a6f7,11
3935,25e8a6f7,11
3958,25fd4e5d,11
3959,25fd4e5d,11
3982,2637f129,11
3983,2637f129,11
4006,26622ebc,11
4007,26622ebc,11
4030,26ddd09d,11
4031,26ddd09d,11
4054,26ea6cd0,11
4055,26ea6cd0,11
4078,26ede19f,11
4079,26ede19f,11
4102,27194589,11
4103,27194589,11
4126,271a5d14,11
4127,271a5d14,11
4150,27c33457,11
4151,27c33457,11
4174,2844f6c1,11
4175,2844f6c1,11
4198,284543b9,11
4199,284543b9,11
4222,28465227,11
4223,28465227,11
4246,2854a358,11
4247,2854a358,11
4270,285e7d45,11
4271,285e7d45,11
4294,288afc34,11
4295,288afc34,11
4318,28903853,11
4319,28903853,11
4342,28bb5e3d,11
4343,28bb5e3d,11
4366,28c31c55,11
4367,28c31c55,11
4390,28e70767,11
4391,28e70767,11
4414,2900760f,11
4415,2900760f,11
4438,2920bdda,11
4439,2920bdda,11
4462,2961708f,11
4463,2961708f,11
4486,299262ac,11
4487,299262ac,11
4510,29a13c5e,11
4511,29a13c5e,11
4534,29cb8836,11
4535,29cb8836,11
4558,29f826ca,11
4559,29f826ca,11
4582,2a00a2fd,11
4583,2a00a2fd,11
4606,2a0ab392,11
4607,2a0ab392,11
4630,2a40bec3,11
4631,2a40bec3,11
4654,2a4cf978,11
4655,2a4cf978,11
4678,2a771ac4,11
4679,2a771ac4,11
4702,2aafc560,11
4703,2aafc560,11
4726,2ad67853,11
4727,2ad67853,11
4750,2af799d0,11
4751,2af799d0,11
4774,2b771eb1,11
4775,2b771eb1,11
4798,2b7c572c,11
4799,2b7c572c,11
4822,2bb9250c,11
4823,2bb9250c,11
4846,2bc802f6,11
4847,2bc802f6,11
4870,2beb2a9d,11
4871,2beb2a9d,11
4894,2c0df8ed,11
4895,2c0df8ed,11
4918,2c1d11dd,11
4919,2c1d11dd,11
4942,2c1e31f8,11
4943,2c1e31f8,11
4966,2c4cd182,11
4967,2c4cd182,11
4990,2d5826ca,11
4991,2d5826ca,11
5014,2d715f00,11
5015,2d715f00,11
5038,2e05b510,11
5039,2e05b510,11
5062,2e6515e2,11
5063,2e6515e2,11
5086,2ea02c81,11
5087,2ea02c81,11
5110,2ec1844e,11
5111,2ec1844e,11
5134,2ee180d8,11
5135,2ee180d8,11
5158,2f5131c6,11
5159,2f5131c6,11
5182,2fefdb4d,11
5183,2fefdb4d,11
5206,30380028,11
5207,30380028,11
5230,303f3f21,11
5231,303f3f21,11
5254,304a6fcc,11
5255,304a6fcc,11
5278,3054594a,11
5279,3054594a,11
5302,30617afb,11
5303,30617afb,11
5326,307fd254,11
5327,307fd254,11
5350,30858285,11
5351,30858285,11
5374,30995212,11
5375,30995212,11
5398,30fcd658,11
5399,30fcd658,11
5422,314025df,11
5423,314025df,11
5446,3163d2d6,11
5447,3163d2d6,11
5470,3167921b,11
5471,3167921b,11
5494,316b775d,11
5495,316b775d,11
5518,317861d1,11
5519,317861d1,11
5542,31cb93d6,11
5543,31cb93d6,11
5566,31d3a869,11
5567,31d3a869,11
5590,31ff006f,11
5591,31ff006f,11
5614,32546fa0,11
5615,32546fa0,11
5638,32d00d9e,11
5639,32d00d9e,11
5662,32e57e93,11
5663,32e57e93,11
5686,331652fd,11
5687,331652fd,11
5710,3399242d,11
5711,3399242d,11
5734,33c4a4d8,11
5735,33c4a4d8,11
5758,33c704f0,11
5759,33c704f0,11
5782,33d60a71,11
5783,33d60a71,11
5806,34049ffb,11
5807,34049ffb,11
5830,3411cc89,11
5831,3411cc89,11
5854,341aab49,11
5855,341aab49,11
5878,3434fac9,11
5879,3434fac9,11
5902,34607244,11
5903,34607244,11
5926,3524c5de,11
5927,3524c5de,11
5950,357adb76,11
5951,357adb76,11
5974,35e67e33,11
5975,35e67e33,11
5998,367bc92c,11
5999,367bc92c,11
6022,369b577d,11
6023,369b577d,11
6046,36bb6861,11
6047,36bb6861,11
6070,36d03fb3,11
6071,36d03fb3,11
6094,36dc0542,11
6095,36dc0542,11
6118,36ea0203,11
6119,36ea0203,11
6142,36f29089,11
6143,36f29089,11
6166,3773ee87,11
6167,3773ee87,11
6190,3779bcee,11
6191,3779bcee,11
6214,3795231b,11
6215,3795231b,11
6238,37a66587,11
6239,37a66587,11
6262,380d96a5,11
6263,380d96a5,11
6286,38118e4f,11
6287,38118e4f,11
6310,38e926b9,11
6311,38e926b9,11
6334,3914f382,11
6335,3914f382,11
6358,391fa553,11
6359,391fa553,11
6382,3965ad40,11
6383,3965ad40,11
6406,39692edf,11
6407,39692edf,11
6430,396d2d93,11
6431,396d2d93,11
6454,3a019b49,11
6455,3a019b49,11
6478,3a38b65d,11
6479,3a38b65d,11
6502,3a75c69e,11
6503,3a75c69e,11
6526,3abc0182,11
6527,3abc0182,11
6550,3abcf82c,11
6551,3abcf82c,11
6574,3b1b1959,11
6575,3b1b1959,11
6598,3b495c98,11
6599,3b495c98,11
6622,3b648bb6,11
6623,3b648bb6,11
6646,3bba4700,11
6647,3bba4700,11
6670,3c1aa99c,11
6671,3c1aa99c,11
6694,3c24134f,11
6695,3c24134f,11
6718,3c35267d,11
6719,3c35267d,11
6742,3c664fb2,11
6743,3c664fb2,11
6766,3ca51334,11
6767,3ca51334,11
6790,3cb34d3e,11
6791,3cb34d3e,11
6814,3d83c7cf,11
6815,3d83c7cf,11
6838,3d92ead9,11
6839,3d92ead9,11
6862,3dadddf4,11
6863,3dadddf4,11
6886,3df541d5,11
6887,3df541d5,11
6910,3e398cfe,11
6911,3e398cfe,11
6934,3e4eba43,11
6935,3e4eba43,11
6958,3e59e4c2,11
6959,3e59e4c2,11
6982,3e773f07,11
6983,3e773f07,11
7006,3eb6d001,11
7007,3eb6d001,11
7030,3ee0afc1,11
7031,3ee0afc1,11
7054,3ee15830,11
7055,3ee15830,11
7078,3f106ab9,11
7079,3f106ab9,11
7102,3f56d3a1,11
7103,3f56d3a1,11
7126,3f639fed,11
7127,3f639fed,11
7150,3f7440eb,11
7151,3f7440eb,11
7174,3f94ce9d,11
7175,3f94ce9d,11
7198,3fabee22,11
7199,3fabee22,11
7222,3fbc9084,11
7223,3fbc9084,11
7246,401b6970,11
7247,401b6970,11
7270,4045c33d,11
7271,4045c33d,11
7294,4058e7ff,11
7295,4058e7ff,11
7318,406cbaf4,11
7319,406cbaf4,11
7342,40b50fd1,11
7343,40b50fd1,11
7366,40b6128d,11
7367,40b6128d,11
7390,40d80a04,11
7391,40d80a04,11
7414,40dc5dcc,11
7415,40dc5dcc,11
7438,40f6838d,11
7439,40f6838d,11
7462,41341ab4,11
7463,41341ab4,11
7486,4140386a,11
7487,4140386a,11
7510,414a1956,11
7511,414a1956,11
7534,417cf113,11
7535,417cf113,11
7558,41c29144,11
7559,41c29144,11
7582,41ccaa73,11
7583,41ccaa73,11
7606,4209a502,11
7607,4209a502,11
7630,42138c5e,11
7631,42138c5e,11
7654,42252aa2,11
7655,42252aa2,11
7678,4236bb10,11
7679,4236bb10,11
7702,42a52fa9,11
7703,42a52fa9,11
7726,42a8a441,11
7727,42a8a441,11
7750,42b5ac06,11
7751,42b5ac06,11
7774,42bd8067,11
7775,42bd8067,11
7798,42d10eb5,11
7799,42d10eb5,11
7822,4301391f,11
7823,4301391f,11
7846,43228b93,11
7847,43228b93,11
7870,43481cbb,11
7871,43481cbb,11
7894,436c7c16,11
7895,436c7c16,11
7918,439b9ac9,11
7919,439b9ac9,11
7942,441d0238,11
7943,441d0238,11
7966,44488db9,11
7967,44488db9,11
7990,44bdcbcc,11
7991,44bdcbcc,11
8014,44d3d930,11
8015,44d3d930,11
8038,44d6ea56,11
8039,44d6ea56,11
8062,45fb7068,11
8063,45fb7068,11
8086,460a7643,11
8087,460a7643,11
8110,4618c2da,11
8111,4618c2da,11
8134,4668bfe6,11
8135,4668bfe6,11
8158,468f17b8,11
8159,468f17b8,11
8182,46aacb73,11
8183,46aacb73,11
8206,46c47554,11
8207,46c47554,11
8230,46ca4055,11
8231,46ca4055,11
8254,46e3b829,11
8255,46e3b829,11
8278,470864c8,11
8279,470864c8,11
8302,4710730c,11
8303,4710730c,11
8326,477c3997,11
8327,477c3997,11
8350,479938e1,11
8351,479938e1,11
8374,47c17292,11
8375,47c17292,11
8398,47e90bb4,11
8399,47e90bb4,11
8422,4803a402,11
8423,4803a402,11
8446,4811bd19,11
8447,4811bd19,11
8470,482fbb62,11
8471,482fbb62,11
8494,486c3ad0,11
8495,486c3ad0,11
8518,48749d89,11
8519,48749d89,11
8542,4883fda1,11
8543,4883fda1,11
8566,488fd059,11
8567,488fd059,11
8590,48c13286,11
8591,48c13286,11
8614,48dcaf51,11
8615,48dcaf51,11
8638,4951bfd3,11
8639,4951bfd3,11
8662,49902696,11
8663,49902696,11
8686,49c61083,11
8687,49c61083,11
8710,49ca058e,11
8711,49ca058e,11
8734,49ef2836,11
8735,49ef2836,11
8758,4a2a76f7,11
8759,4a2a76f7,11
8782,4a374c1a,11
8783,4a374c1a,11
8806,4a89a571,11
8807,4a89a571,11
8830,4ae8ba78,11
8831,4ae8ba78,11
8854,4afe30d7,11
8855,4afe30d7,11
8878,4b159655,11
8879,4b159655,11
8902,4b8d1dfd,11
8903,4b8d1dfd,11
8926,4bc9f13e,11
8927,4bc9f13e,11
8950,4bd91a9a,11
8951,4bd91a9a,11
8974,4c01fb8e,11
8975,4c01fb8e,11
8998,4c05ae93,11
8999,4c05ae93,11
9022,4c268cf7,11
9023,4c268cf7,11
9046,4c6887b8,11
9047,4c6887b8,11
9070,4c68eadb,11
9071,4c68eadb,11
9094,4cb57ce4,11
9095,4cb57ce4,11
9118,4cfa5146,11
9119,4cfa5146,11
9142,4d56fd82,11
9143,4d56fd82,11
9166,4d7400b5,11
9167,4d7400b5,11
9190,4e00ccfd,11
9191,4e00ccfd,11
9214,4e05d857,11
9215,4e05d857,11
9238,4e1c339d,11
9239,4e1c339d,11
9262,4e7093ba,11
9263,4e7093ba,11
9286,4e971fe6,11
9287,4e971fe6,11
9310,4efe5ed2,11
9311,4efe5ed2,11
9334,4f1cdf46,11
9335,4f1cdf46,11
9358,4f349d09,11
9359,4f349d09,11
9382,4f48dfa8,11
9383,4f48dfa8,11
9406,4f631724,11
9407,4f631724,11
9430,4f6a518a,11
9431,4f6a518a,11
9454,4f851118,11
9455,4f851118,11
9478,4f91d28d,11
9479,4f91d28d,11
9502,4f99566d,11
9503,4f99566d,11
9526,5017a571,11
9527,5017a571,11
9550,503b5177,11
9551,503b5177,11
9574,5040d776,11
9575,5040d776,11
9598,5054c8f6,11
9599,5054c8f6,11
9622,513e57b2,11
9623,513e57b2,11
9646,5182e7db,11
9647,5182e7db,11
9670,51b75e20,11
9671,51b75e20,11
9694,51d234ae,11
9695,51d234ae,11
9718,51d93376,11
9719,51d93376,11
9742,51e245a8,11
9743,51e245a8,11
9766,5209306d,11
9767,5209306d,11
9790,52343e5a,11
9791,52343e5a,11
9814,5285cfd2,11
9815,5285cfd2,11
9838,52e56fd7,11
9839,52e56fd7,11
9862,52f48bda,11
9863,52f48bda,11
9886,52fc4b30,11
9887,52fc4b30,11
9910,531965df,11
9911,531965df,11
9934,53514e68,11
9935,53514e68,11
9958,537f2249,11
9959,537f2249,11
9982,541d6d32,11
9983,541d6d32,11
10006,5428ba1b,11
10007,5428ba1b,11
10030,5442d1d0,11
10031,5442d1d0,11
10054,54481bc6,11
10055,54481bc6,11
10078,54964462,11
10079,54964462,11
10102,54a84b0c,11
10103,54a84b0c,11
10126,54c52bec,11
10127,54c52bec,11
10150,54db0708,11
10151,54db0708,11
10174,554ed1e7,11
10175,554ed1e7,11
10198,559fb870,11
10199,559fb870,11
10222,55a14920,11
10223,55a14920,11
10246,55cb218e,11
10247,55cb218e,11
10270,560d3c21,11
10271,560d3c21,11
10294,56274ceb,11
10295,56274ceb,11
10318,56402961,11
10319,56402961,11
10342,56951fe6,11
10343,56951fe6,11
10366,56a8c64c,11
10367,56a8c64c,11
10390,56dd88be,11
10391,56dd88be,11
10414,57040c98,11
10415,57040c98,11
10438,572306c5,11
10439,572306c5,11
10462,572814e5,11
10463,572814e5,11
10486,576b40f2,11
10487,576b40f2,11
10510,57ae707d,11
10511,57ae707d,11
10534,57fd4a58,11
10535,57fd4a58,11
10558,584e3e68,11
10559,584e3e68,11
10582,58563c15,11
10583,58563c15,11
10606,586d1fd6,11
10607,586d1fd6,11
10630,58fd9072,11
10631,58fd9072,11
10654,592a4ea2,11
10655,592a4ea2,11
10678,594121d5,11
10679,594121d5,11
10702,5957a5cc,11
10703,5957a5cc,11
10726,59b37278,11
10727,59b37278,11
10750,5a00c0c2,11
10751,5a00c0c2,11
10774,5a030a2e,11
10775,5a030a2e,11
10798,5a1bc9dd,11
10799,5a1bc9dd,11
10822,5a2d1b36,11
10823,5a2d1b36,11
10846,5a9e10c8,11
10847,5a9e10c8,11
10870,5aa60f00,11
10871,5aa60f00,11
10894,5acc7439,11
10895,5acc7439,11
10918,5b079b0d,11
10919,5b079b0d,11
10942,5b1e34a1,11
10943,5b1e34a1,11
10966,5b8820df,11
10967,5b8820df,11
10990,5bee53e9,11
10991,5bee53e9,11
11014,5c0d58a0,11
11015,5c0d58a0,11
11038,5c9e1cff,11
11039,5c9e1cff,11
11062,5cfa3fbb,11
11063,5cfa3fbb,11
11086,5db0fdc9,11
11087,5db0fdc9,11
11110,5e0e21c0,11
11111,5e0e21c0,11
11134,5e182ed3,11
11135,5e182ed3,11
11158,5ebf0ca8,11
11159,5ebf0ca8,11
11182,5ef62f01,11
11183,5ef62f01,11
11206,5f7994aa,11
11207,5f7994aa,11
11230,5f7e84f0,11
11231,5f7e84f0,11
11254,5f90d3ba,11
11255,5f90d3ba,11
11278,5fd96fd9,11
11279,5fd96fd9,11
11302,5fe2bef0,11
11303,5fe2bef0,11
11326,603fdcac,11
11327,603fdcac,11
11350,60805364,11
11351,60805364,11
11374,60a6f1e2,11
11375,60a6f1e2,11
11398,6128f2cf,11
11399,6128f2cf,11
11422,616def13,11
11423,616def13,11
11446,617b7fa2,11
11447,617b7fa2,11
11470,61dc34a5,11
11471,61dc34a5,11
11494,61f23175,11
11495,61f23175,11
11518,620d7e33,11
11519,620d7e33,11
11542,62de8d3a,11
11543,62de8d3a,11
11566,62ec80c0,11
11567,62ec80c0,11
11590,6380be28,11
11591,6380be28,11
11614,6382bef8,11
11615,6382bef8,11
11638,638c0c3a,11
11639,638c0c3a,11
11662,638d4763,11
11663,638d4763,11
11686,63b18f45,11
11687,63b18f45,11
11710,63d80a6c,11
11711,63d80a6c,11
11734,649cdb41,11
11735,649cdb41,11
11758,64d47b9c,11
11759,64d47b9c,11
11782,64f70d75,11
11783,64f70d75,11
11806,65e3f853,11
11807,65e3f853,11
11830,65e6197a,11
11831,65e6197a,11
11854,663ddde0,11
11855,663ddde0,11
11878,665bb75e,11
11879,665bb75e,11
11902,66811cee,11
11903,66811cee,11
11926,66b62ea9,11
11927,66b62ea9,11
11950,66c10eba,11
11951,66c10eba,11
11974,66ed7c3a,11
11975,66ed7c3a,11
11998,67267a49,11
11999,67267a49,11
12022,678a72d4,11
12023,678a72d4,11
12046,67a3e869,11
12047,67a3e869,11
12070,67c23b64,11
12071,67c23b64,11
12094,680beeff,11
12095,680beeff,11
12118,686b7200,11
12119,686b7200,11
12142,688327c8,11
12143,688327c8,11
12166,6885742d,11
12167,6885742d,11
12190,688cc90b,11
12191,688cc90b,11
12214,68a351c7,11
12215,68a351c7,11
12238,68fde75f,11
12239,68fde75f,11
