,chipid,month
9170,4e00ccfd,1
9171,4e00ccfd,1
9194,4e05d857,1
9195,4e05d857,1
9218,4e1c339d,1
9219,4e1c339d,1
9242,4e7093ba,1
9243,4e7093ba,1
9266,4e971fe6,1
9267,4e971fe6,1
9290,4efe5ed2,1
9291,4efe5ed2,1
9314,4f1cdf46,1
9315,4f1cdf46,1
9338,4f349d09,1
9339,4f349d09,1
9362,4f48dfa8,1
9363,4f48dfa8,1
9386,4f631724,1
9387,4f631724,1
9410,4f6a518a,1
9411,4f6a518a,1
9434,4f851118,1
9435,4f851118,1
9458,4f91d28d,1
9459,4f91d28d,1
9482,4f99566d,1
9483,4f99566d,1
9506,5017a571,1
9507,5017a571,1
9530,503b5177,1
9531,503b5177,1
9554,5040d776,1
9555,5040d776,1
9578,5054c8f6,1
9579,5054c8f6,1
9602,513e57b2,1
9603,513e57b2,1
9626,5182e7db,1
9627,5182e7db,1
9650,51b75e20,1
9651,51b75e20,1
9674,51d234ae,1
9675,51d234ae,1
9698,51d93376,1
9699,51d93376,1
9722,51e245a8,1
9723,51e245a8,1
9746,5209306d,1
9747,5209306d,1
9770,52343e5a,1
9771,52343e5a,1
9794,5285cfd2,1
9795,5285cfd2,1
9818,52e56fd7,1
9819,52e56fd7,1
9842,52f48bda,1
9843,52f48bda,1
9866,52fc4b30,1
9867,52fc4b30,1
9890,531965df,1
9891,531965df,1
9914,53514e68,1
9915,53514e68,1
9938,537f2249,1
9939,537f2249,1
9962,541d6d32,1
9963,541d6d32,1
9986,5428ba1b,1
9987,5428ba1b,1
10010,5442d1d0,1
10011,5442d1d0,1
10034,54481bc6,1
10035,54481bc6,1
10058,54964462,1
10059,54964462,1
10082,54a84b0c,1
10083,54a84b0c,1
10106,54c52bec,1
10107,54c52bec,1
10130,54db0708,1
10131,54db0708,1
10154,554ed1e7,1
10155,554ed1e7,1
10178,559fb870,1
10179,559fb870,1
10202,55a14920,1
10203,55a14920,1
10226,55cb218e,1
10227,55cb218e,1
10250,560d3c21,1
10251,560d3c21,1
10274,56274ceb,1
10275,56274ceb,1
10298,56402961,1
10299,56402961,1
10322,56951fe6,1
10323,56951fe6,1
10346,56a8c64c,1
10347,56a8c64c,1
10370,56dd88be,1
10371,56dd88be,1
10394,57040c98,1
10395,57040c98,1
10418,572306c5,1
10419,572306c5,1
10442,572814e5,1
10443,572814e5,1
10466,576b40f2,1
10467,576b40f2,1
10490,57ae707d,1
10491,57ae707d,1
10514,57fd4a58,1
10515,57fd4a58,1
10538,584e3e68,1
10539,584e3e68,1
10562,58563c15,1
10563,58563c15,1
10586,586d1fd6,1
10587,586d1fd6,1
10610,58fd9072,1
10611,58fd9072,1
10634,592a4ea2,1
10635,592a4ea2,1
10658,594121d5,1
10659,594121d5,1
10682,5957a5cc,1
10683,5957a5cc,1
10706,59b37278,1
10707,59b37278,1
10730,5a00c0c2,1
10731,5a00c0c2,1
10754,5a030a2e,1
10755,5a030a2e,1
10778,5a1bc9dd,1
10779,5a1bc9dd,1
10802,5a2d1b36,1
10803,5a2d1b36,1
10826,5a9e10c8,1
10827,5a9e10c8,1
10850,5aa60f00,1
10851,5aa60f00,1
10874,5acc7439,1
10875,5acc7439,1
10898,5b079b0d,1
10899,5b079b0d,1
10922,5b1e34a1,1
10923,5b1e34a1,1
10946,5b8820df,1
10947,5b8820df,1
10970,5bee53e9,1
10971,5bee53e9,1
10994,5c0d58a0,1
10995,5c0d58a0,1
11018,5c9e1cff,1
11019,5c9e1cff,1
11042,5cfa3fbb,1
11043,5cfa3fbb,1
11066,5db0fdc9,1
11067,5db0fdc9,1
11090,5e0e21c0,1
11091,5e0e21c0,1
11114,5e182ed3,1
11115,5e182ed3,1
11138,5ebf0ca8,1
11139,5ebf0ca8,1
11162,5ef62f01,1
11163,5ef62f01,1
11186,5f7994aa,1
11187,5f7994aa,1
11210,5f7e84f0,1
11211,5f7e84f0,1
11234,5f90d3ba,1
11235,5f90d3ba,1
11258,5fd96fd9,1
11259,5fd96fd9,1
11282,5fe2bef0,1
11283,5fe2bef0,1
11306,603fdcac,1
11307,603fdcac,1
11330,60805364,1
11331,60805364,1
11354,60a6f1e2,1
11355,60a6f1e2,1
11378,6128f2cf,1
11379,6128f2cf,1
11402,616def13,1
11403,616def13,1
11426,617b7fa2,1
11427,617b7fa2,1
11450,61dc34a5,1
11451,61dc34a5,1
11474,61f23175,1
11475,61f23175,1
11498,620d7e33,1
11499,620d7e33,1
11522,62de8d3a,1
11523,62de8d3a,1
11546,62ec80c0,1
11547,62ec80c0,1
11570,6380be28,1
11571,6380be28,1
11594,6382bef8,1
11595,6382bef8,1
11618,638c0c3a,1
11619,638c0c3a,1
11642,638d4763,1
11643,638d4763,1
11666,63b18f45,1
11667,63b18f45,1
11690,63d80a6c,1
11691,63d80a6c,1
11714,649cdb41,1
11715,649cdb41,1
11738,64d47b9c,1
11739,64d47b9c,1
11762,64f70d75,1
11763,64f70d75,1
11786,65e3f853,1
11787,65e3f853,1
11810,65e6197a,1
11811,65e6197a,1
11834,663ddde0,1
11835,663ddde0,1
11858,665bb75e,1
11859,665bb75e,1
11882,66811cee,1
11883,66811cee,1
11906,66b62ea9,1
11907,66b62ea9,1
11930,66c10eba,1
11931,66c10eba,1
11954,66ed7c3a,1
11955,66ed7c3a,1
11978,67267a49,1
11979,67267a49,1
12002,678a72d4,1
12003,678a72d4,1
12026,67a3e869,1
12027,67a3e869,1
12050,67c23b64,1
12051,67c23b64,1
12074,680beeff,1
12075,680beeff,1
12098,686b7200,1
12099,686b7200,1
12122,688327c8,1
12123,688327c8,1
12146,6885742d,1
12147,6885742d,1
12170,688cc90b,1
12171,688cc90b,1
12194,68a351c7,1
12195,68a351c7,1
12218,68fde75f,1
12219,68fde75f,1
