,chipid,month
5119,2ee180d8,3
5142,2f5131c6,3
5143,2f5131c6,3
5166,2fefdb4d,3
5167,2fefdb4d,3
5190,30380028,3
5191,30380028,3
5214,303f3f21,3
5215,303f3f21,3
5238,304a6fcc,3
5239,304a6fcc,3
5262,3054594a,3
5263,3054594a,3
5286,30617afb,3
5287,30617afb,3
5310,307fd254,3
5311,307fd254,3
5334,30858285,3
5335,30858285,3
5358,30995212,3
5359,30995212,3
5382,30fcd658,3
5383,30fcd658,3
5406,314025df,3
5407,314025df,3
5430,3163d2d6,3
5431,3163d2d6,3
5454,3167921b,3
5455,3167921b,3
5478,316b775d,3
5479,316b775d,3
5502,317861d1,3
5503,317861d1,3
5526,31cb93d6,3
5527,31cb93d6,3
5550,31d3a869,3
5551,31d3a869,3
5574,31ff006f,3
5575,31ff006f,3
5598,32546fa0,3
5599,32546fa0,3
5622,32d00d9e,3
5623,32d00d9e,3
5646,32e57e93,3
5647,32e57e93,3
5670,331652fd,3
5671,331652fd,3
5694,3399242d,3
5695,3399242d,3
5718,33c4a4d8,3
5719,33c4a4d8,3
5742,33c704f0,3
5743,33c704f0,3
5766,33d60a71,3
5767,33d60a71,3
5790,34049ffb,3
5791,34049ffb,3
5814,3411cc89,3
5815,3411cc89,3
5838,341aab49,3
5839,341aab49,3
5862,3434fac9,3
5863,3434fac9,3
5886,34607244,3
5887,34607244,3
5910,3524c5de,3
5911,3524c5de,3
5934,357adb76,3
5935,357adb76,3
5958,35e67e33,3
5959,35e67e33,3
5982,367bc92c,3
5983,367bc92c,3
6006,369b577d,3
6007,369b577d,3
6030,36bb6861,3
6031,36bb6861,3
6054,36d03fb3,3
6055,36d03fb3,3
6078,36dc0542,3
6079,36dc0542,3
6102,36ea0203,3
6103,36ea0203,3
6126,36f29089,3
6127,36f29089,3
6150,3773ee87,3
6151,3773ee87,3
6174,3779bcee,3
6175,3779bcee,3
6198,3795231b,3
6199,3795231b,3
6222,37a66587,3
6223,37a66587,3
6246,380d96a5,3
6247,380d96a5,3
6270,38118e4f,3
6271,38118e4f,3
6294,38e926b9,3
6295,38e926b9,3
6318,3914f382,3
6319,3914f382,3
6342,391fa553,3
6343,391fa553,3
6366,3965ad40,3
6367,3965ad40,3
6390,39692edf,3
6391,39692edf,3
6414,396d2d93,3
6415,396d2d93,3
6438,3a019b49,3
6439,3a019b49,3
6462,3a38b65d,3
6463,3a38b65d,3
6486,3a75c69e,3
6487,3a75c69e,3
6510,3abc0182,3
6511,3abc0182,3
6534,3abcf82c,3
6535,3abcf82c,3
6558,3b1b1959,3
6559,3b1b1959,3
6582,3b495c98,3
6583,3b495c98,3
6606,3b648bb6,3
6607,3b648bb6,3
6630,3bba4700,3
6631,3bba4700,3
6654,3c1aa99c,3
6655,3c1aa99c,3
6678,3c24134f,3
6679,3c24134f,3
6702,3c35267d,3
6703,3c35267d,3
6726,3c664fb2,3
6727,3c664fb2,3
6750,3ca51334,3
6751,3ca51334,3
6774,3cb34d3e,3
6775,3cb34d3e,3
6798,3d83c7cf,3
6799,3d83c7cf,3
6822,3d92ead9,3
6823,3d92ead9,3
6846,3dadddf4,3
6847,3dadddf4,3
6870,3df541d5,3
6871,3df541d5,3
6894,3e398cfe,3
6895,3e398cfe,3
6918,3e4eba43,3
6919,3e4eba43,3
6942,3e59e4c2,3
6943,3e59e4c2,3
6966,3e773f07,3
6967,3e773f07,3
6990,3eb6d001,3
6991,3eb6d001,3
7014,3ee0afc1,3
7015,3ee0afc1,3
7038,3ee15830,3
7039,3ee15830,3
7062,3f106ab9,3
7063,3f106ab9,3
7086,3f56d3a1,3
7087,3f56d3a1,3
7110,3f639fed,3
7111,3f639fed,3
7134,3f7440eb,3
7135,3f7440eb,3
7158,3f94ce9d,3
7159,3f94ce9d,3
7182,3fabee22,3
7183,3fabee22,3
7206,3fbc9084,3
7207,3fbc9084,3
7230,401b6970,3
7231,401b6970,3
7254,4045c33d,3
7255,4045c33d,3
7278,4058e7ff,3
7279,4058e7ff,3
7302,406cbaf4,3
7303,406cbaf4,3
7326,40b50fd1,3
7327,40b50fd1,3
7350,40b6128d,3
7351,40b6128d,3
7374,40d80a04,3
7375,40d80a04,3
7398,40dc5dcc,3
7399,40dc5dcc,3
7422,40f6838d,3
7423,40f6838d,3
7446,41341ab4,3
7447,41341ab4,3
7470,4140386a,3
7471,4140386a,3
7494,414a1956,3
7495,414a1956,3
7518,417cf113,3
7519,417cf113,3
7542,41c29144,3
7543,41c29144,3
7566,41ccaa73,3
7567,41ccaa73,3
7590,4209a502,3
7591,4209a502,3
7614,42138c5e,3
7615,42138c5e,3
7638,42252aa2,3
7639,42252aa2,3
7662,4236bb10,3
7663,4236bb10,3
7686,42a52fa9,3
7687,42a52fa9,3
7710,42a8a441,3
7711,42a8a441,3
7734,42b5ac06,3
7735,42b5ac06,3
7758,42bd8067,3
7759,42bd8067,3
7782,42d10eb5,3
7783,42d10eb5,3
7806,4301391f,3
7807,4301391f,3
7830,43228b93,3
7831,43228b93,3
7854,43481cbb,3
7855,43481cbb,3
7878,436c7c16,3
7879,436c7c16,3
7902,439b9ac9,3
7903,439b9ac9,3
7926,441d0238,3
7927,441d0238,3
7950,44488db9,3
7951,44488db9,3
7974,44bdcbcc,3
7975,44bdcbcc,3
7998,44d3d930,3
7999,44d3d930,3
8022,44d6ea56,3
8023,44d6ea56,3
8046,45fb7068,3
8047,45fb7068,3
8070,460a7643,3
8071,460a7643,3
8094,4618c2da,3
8095,4618c2da,3
8118,4668bfe6,3
8119,4668bfe6,3
8142,468f17b8,3
8143,468f17b8,3
8166,46aacb73,3
8167,46aacb73,3
8190,46c47554,3
8191,46c47554,3
8214,46ca4055,3
8215,46ca4055,3
8238,46e3b829,3
8239,46e3b829,3
8262,470864c8,3
8263,470864c8,3
8286,4710730c,3
8287,4710730c,3
8310,477c3997,3
8311,477c3997,3
8334,479938e1,3
8335,479938e1,3
8358,47c17292,3
8359,47c17292,3
8382,47e90bb4,3
8383,47e90bb4,3
8406,4803a402,3
8407,4803a402,3
8430,4811bd19,3
8431,4811bd19,3
8454,482fbb62,3
8455,482fbb62,3
8478,486c3ad0,3
8479,486c3ad0,3
8502,48749d89,3
8503,48749d89,3
8526,4883fda1,3
8527,4883fda1,3
8550,488fd059,3
8551,488fd059,3
8574,48c13286,3
8575,48c13286,3
8598,48dcaf51,3
8599,48dcaf51,3
8622,4951bfd3,3
8623,4951bfd3,3
8646,49902696,3
8647,49902696,3
8670,49c61083,3
8671,49c61083,3
8694,49ca058e,3
8695,49ca058e,3
8718,49ef2836,3
8719,49ef2836,3
8742,4a2a76f7,3
8743,4a2a76f7,3
8766,4a374c1a,3
8767,4a374c1a,3
8790,4a89a571,3
8791,4a89a571,3
8814,4ae8ba78,3
8815,4ae8ba78,3
8838,4afe30d7,3
8839,4afe30d7,3
8862,4b159655,3
8863,4b159655,3
8886,4b8d1dfd,3
8887,4b8d1dfd,3
8910,4bc9f13e,3
8911,4bc9f13e,3
8934,4bd91a9a,3
8935,4bd91a9a,3
8958,4c01fb8e,3
8959,4c01fb8e,3
8982,4c05ae93,3
8983,4c05ae93,3
9006,4c268cf7,3
9007,4c268cf7,3
9030,4c6887b8,3
9031,4c6887b8,3
9054,4c68eadb,3
9055,4c68eadb,3
9078,4cb57ce4,3
9079,4cb57ce4,3
9102,4cfa5146,3
9103,4cfa5146,3
9126,4d56fd82,3
9127,4d56fd82,3
9150,4d7400b5,3
9151,4d7400b5,3
9174,4e00ccfd,3
9175,4e00ccfd,3
9198,4e05d857,3
9199,4e05d857,3
9222,4e1c339d,3
9223,4e1c339d,3
9246,4e7093ba,3
9247,4e7093ba,3
9270,4e971fe6,3
9271,4e971fe6,3
9294,4efe5ed2,3
9295,4efe5ed2,3
9318,4f1cdf46,3
9319,4f1cdf46,3
9342,4f349d09,3
9343,4f349d09,3
9366,4f48dfa8,3
9367,4f48dfa8,3
9390,4f631724,3
9391,4f631724,3
9414,4f6a518a,3
9415,4f6a518a,3
9438,4f851118,3
9439,4f851118,3
9462,4f91d28d,3
9463,4f91d28d,3
9486,4f99566d,3
9487,4f99566d,3
9510,5017a571,3
9511,5017a571,3
9534,503b5177,3
9535,503b5177,3
9558,5040d776,3
9559,5040d776,3
9582,5054c8f6,3
9583,5054c8f6,3
9606,513e57b2,3
9607,513e57b2,3
9630,5182e7db,3
9631,5182e7db,3
9654,51b75e20,3
9655,51b75e20,3
9678,51d234ae,3
9679,51d234ae,3
9702,51d93376,3
9703,51d93376,3
9726,51e245a8,3
9727,51e245a8,3
9750,5209306d,3
9751,5209306d,3
9774,52343e5a,3
9775,52343e5a,3
9798,5285cfd2,3
9799,5285cfd2,3
9822,52e56fd7,3
9823,52e56fd7,3
9846,52f48bda,3
9847,52f48bda,3
9870,52fc4b30,3
9871,52fc4b30,3
9894,531965df,3
9895,531965df,3
9918,53514e68,3
9919,53514e68,3
9942,537f2249,3
9943,537f2249,3
9966,541d6d32,3
9967,541d6d32,3
9990,5428ba1b,3
9991,5428ba1b,3
10014,5442d1d0,3
10015,5442d1d0,3
10038,54481bc6,3
10039,54481bc6,3
10062,54964462,3
10063,54964462,3
10086,54a84b0c,3
10087,54a84b0c,3
10110,54c52bec,3
10111,54c52bec,3
10134,54db0708,3
10135,54db0708,3
10158,554ed1e7,3
10159,554ed1e7,3
10182,559fb870,3
10183,559fb870,3
10206,55a14920,3
10207,55a14920,3
10230,55cb218e,3
10231,55cb218e,3
10254,560d3c21,3
10255,560d3c21,3
10278,56274ceb,3
10279,56274ceb,3
10302,56402961,3
10303,56402961,3
10326,56951fe6,3
10327,56951fe6,3
10350,56a8c64c,3
10351,56a8c64c,3
10374,56dd88be,3
10375,56dd88be,3
10398,57040c98,3
10399,57040c98,3
10422,572306c5,3
10423,572306c5,3
10446,572814e5,3
10447,572814e5,3
10470,576b40f2,3
10471,576b40f2,3
10494,57ae707d,3
10495,57ae707d,3
10518,57fd4a58,3
10519,57fd4a58,3
10542,584e3e68,3
10543,584e3e68,3
10566,58563c15,3
10567,58563c15,3
10590,586d1fd6,3
10591,586d1fd6,3
10614,58fd9072,3
10615,58fd9072,3
10638,592a4ea2,3
10639,592a4ea2,3
10662,594121d5,3
10663,594121d5,3
10686,5957a5cc,3
10687,5957a5cc,3
10710,59b37278,3
10711,59b37278,3
10734,5a00c0c2,3
10735,5a00c0c2,3
10758,5a030a2e,3
10759,5a030a2e,3
10782,5a1bc9dd,3
10783,5a1bc9dd,3
10806,5a2d1b36,3
10807,5a2d1b36,3
10830,5a9e10c8,3
10831,5a9e10c8,3
10854,5aa60f00,3
10855,5aa60f00,3
10878,5acc7439,3
10879,5acc7439,3
10902,5b079b0d,3
10903,5b079b0d,3
10926,5b1e34a1,3
10927,5b1e34a1,3
10950,5b8820df,3
10951,5b8820df,3
10974,5bee53e9,3
10975,5bee53e9,3
10998,5c0d58a0,3
10999,5c0d58a0,3
11022,5c9e1cff,3
11023,5c9e1cff,3
11046,5cfa3fbb,3
11047,5cfa3fbb,3
11070,5db0fdc9,3
11071,5db0fdc9,3
11094,5e0e21c0,3
11095,5e0e21c0,3
11118,5e182ed3,3
11119,5e182ed3,3
11142,5ebf0ca8,3
11143,5ebf0ca8,3
11166,5ef62f01,3
11167,5ef62f01,3
11190,5f7994aa,3
11191,5f7994aa,3
11214,5f7e84f0,3
11215,5f7e84f0,3
11238,5f90d3ba,3
11239,5f90d3ba,3
11262,5fd96fd9,3
11263,5fd96fd9,3
11286,5fe2bef0,3
11287,5fe2bef0,3
11310,603fdcac,3
11311,603fdcac,3
11334,60805364,3
11335,60805364,3
11358,60a6f1e2,3
11359,60a6f1e2,3
11382,6128f2cf,3
11383,6128f2cf,3
11406,616def13,3
11407,616def13,3
11430,617b7fa2,3
11431,617b7fa2,3
11454,61dc34a5,3
11455,61dc34a5,3
11478,61f23175,3
11479,61f23175,3
11502,620d7e33,3
11503,620d7e33,3
11526,62de8d3a,3
11527,62de8d3a,3
11550,62ec80c0,3
11551,62ec80c0,3
11574,6380be28,3
11575,6380be28,3
11598,6382bef8,3
11599,6382bef8,3
11622,638c0c3a,3
11623,638c0c3a,3
11646,638d4763,3
11647,638d4763,3
11670,63b18f45,3
11671,63b18f45,3
11694,63d80a6c,3
11695,63d80a6c,3
11718,649cdb41,3
11719,649cdb41,3
11742,64d47b9c,3
11743,64d47b9c,3
11766,64f70d75,3
11767,64f70d75,3
11790,65e3f853,3
11791,65e3f853,3
11814,65e6197a,3
11815,65e6197a,3
11838,663ddde0,3
11839,663ddde0,3
11862,665bb75e,3
11863,665bb75e,3
11886,66811cee,3
11887,66811cee,3
11910,66b62ea9,3
11911,66b62ea9,3
11934,66c10eba,3
11935,66c10eba,3
11958,66ed7c3a,3
11959,66ed7c3a,3
11982,67267a49,3
11983,67267a49,3
12006,678a72d4,3
12007,678a72d4,3
12030,67a3e869,3
12031,67a3e869,3
12054,67c23b64,3
12055,67c23b64,3
12078,680beeff,3
12079,680beeff,3
12102,686b7200,3
12103,686b7200,3
12126,688327c8,3
12127,688327c8,3
12150,6885742d,3
12151,6885742d,3
12174,688cc90b,3
12175,688cc90b,3
12198,68a351c7,3
12199,68a351c7,3
12222,68fde75f,3
12223,68fde75f,3
