,chipid,month
4506,29a13c5e,9
4507,29a13c5e,9
4530,29cb8836,9
4531,29cb8836,9
4554,29f826ca,9
4555,29f826ca,9
4578,2a00a2fd,9
4579,2a00a2fd,9
4602,2a0ab392,9
4603,2a0ab392,9
4626,2a40bec3,9
4627,2a40bec3,9
4650,2a4cf978,9
4651,2a4cf978,9
4674,2a771ac4,9
4675,2a771ac4,9
4698,2aafc560,9
4699,2aafc560,9
4722,2ad67853,9
4723,2ad67853,9
4746,2af799d0,9
4747,2af799d0,9
4770,2b771eb1,9
4771,2b771eb1,9
4794,2b7c572c,9
4795,2b7c572c,9
4818,2bb9250c,9
4819,2bb9250c,9
4842,2bc802f6,9
4843,2bc802f6,9
4866,2beb2a9d,9
4867,2beb2a9d,9
4890,2c0df8ed,9
4891,2c0df8ed,9
4914,2c1d11dd,9
4915,2c1d11dd,9
4938,2c1e31f8,9
4939,2c1e31f8,9
4962,2c4cd182,9
4963,2c4cd182,9
4986,2d5826ca,9
4987,2d5826ca,9
5010,2d715f00,9
5011,2d715f00,9
5034,2e05b510,9
5035,2e05b510,9
5058,2e6515e2,9
5059,2e6515e2,9
5082,2ea02c81,9
5083,2ea02c81,9
5106,2ec1844e,9
5107,2ec1844e,9
5130,2ee180d8,9
5131,2ee180d8,9
5154,2f5131c6,9
5155,2f5131c6,9
5178,2fefdb4d,9
5179,2fefdb4d,9
5202,30380028,9
5203,30380028,9
5226,303f3f21,9
5227,303f3f21,9
5250,304a6fcc,9
5251,304a6fcc,9
5274,3054594a,9
5275,3054594a,9
5298,30617afb,9
5299,30617afb,9
5322,307fd254,9
5323,307fd254,9
5346,30858285,9
5347,30858285,9
5370,30995212,9
5371,30995212,9
5394,30fcd658,9
5395,30fcd658,9
5418,314025df,9
5419,314025df,9
5442,3163d2d6,9
5443,3163d2d6,9
5466,3167921b,9
5467,3167921b,9
5490,316b775d,9
5491,316b775d,9
5514,317861d1,9
5515,317861d1,9
5538,31cb93d6,9
5539,31cb93d6,9
5562,31d3a869,9
5563,31d3a869,9
5586,31ff006f,9
5587,31ff006f,9
5610,32546fa0,9
5611,32546fa0,9
5634,32d00d9e,9
5635,32d00d9e,9
5658,32e57e93,9
5659,32e57e93,9
5682,331652fd,9
5683,331652fd,9
5706,3399242d,9
5707,3399242d,9
5730,33c4a4d8,9
5731,33c4a4d8,9
5754,33c704f0,9
5755,33c704f0,9
5778,33d60a71,9
5779,33d60a71,9
5802,34049ffb,9
5803,34049ffb,9
5826,3411cc89,9
5827,3411cc89,9
5850,341aab49,9
5851,341aab49,9
5874,3434fac9,9
5875,3434fac9,9
5898,34607244,9
5899,34607244,9
5922,3524c5de,9
5923,3524c5de,9
5946,357adb76,9
5947,357adb76,9
5970,35e67e33,9
5971,35e67e33,9
5994,367bc92c,9
5995,367bc92c,9
6018,369b577d,9
6019,369b577d,9
6042,36bb6861,9
6043,36bb6861,9
6066,36d03fb3,9
6067,36d03fb3,9
6090,36dc0542,9
6091,36dc0542,9
6114,36ea0203,9
6115,36ea0203,9
6138,36f29089,9
6139,36f29089,9
6162,3773ee87,9
6163,3773ee87,9
6186,3779bcee,9
6187,3779bcee,9
6210,3795231b,9
6211,3795231b,9
6234,37a66587,9
6235,37a66587,9
6258,380d96a5,9
6259,380d96a5,9
6282,38118e4f,9
6283,38118e4f,9
6306,38e926b9,9
6307,38e926b9,9
6330,3914f382,9
6331,3914f382,9
6354,391fa553,9
6355,391fa553,9
6378,3965ad40,9
6379,3965ad40,9
6402,39692edf,9
6403,39692edf,9
6426,396d2d93,9
6427,396d2d93,9
6450,3a019b49,9
6451,3a019b49,9
6474,3a38b65d,9
6475,3a38b65d,9
6498,3a75c69e,9
6499,3a75c69e,9
6522,3abc0182,9
6523,3abc0182,9
6546,3abcf82c,9
6547,3abcf82c,9
6570,3b1b1959,9
6571,3b1b1959,9
6594,3b495c98,9
6595,3b495c98,9
6618,3b648bb6,9
6619,3b648bb6,9
6642,3bba4700,9
6643,3bba4700,9
6666,3c1aa99c,9
6667,3c1aa99c,9
6690,3c24134f,9
6691,3c24134f,9
6714,3c35267d,9
6715,3c35267d,9
6738,3c664fb2,9
6739,3c664fb2,9
6762,3ca51334,9
6763,3ca51334,9
6786,3cb34d3e,9
6787,3cb34d3e,9
6810,3d83c7cf,9
6811,3d83c7cf,9
6834,3d92ead9,9
6835,3d92ead9,9
6858,3dadddf4,9
6859,3dadddf4,9
6882,3df541d5,9
6883,3df541d5,9
6906,3e398cfe,9
6907,3e398cfe,9
6930,3e4eba43,9
6931,3e4eba43,9
6954,3e59e4c2,9
6955,3e59e4c2,9
6978,3e773f07,9
6979,3e773f07,9
7002,3eb6d001,9
7003,3eb6d001,9
7026,3ee0afc1,9
7027,3ee0afc1,9
7050,3ee15830,9
7051,3ee15830,9
7074,3f106ab9,9
7075,3f106ab9,9
7098,3f56d3a1,9
7099,3f56d3a1,9
7122,3f639fed,9
7123,3f639fed,9
7146,3f7440eb,9
7147,3f7440eb,9
7170,3f94ce9d,9
7171,3f94ce9d,9
7194,3fabee22,9
7195,3fabee22,9
7218,3fbc9084,9
7219,3fbc9084,9
7242,401b6970,9
7243,401b6970,9
7266,4045c33d,9
7267,4045c33d,9
7290,4058e7ff,9
7291,4058e7ff,9
7314,406cbaf4,9
7315,406cbaf4,9
7338,40b50fd1,9
7339,40b50fd1,9
7362,40b6128d,9
7363,40b6128d,9
7386,40d80a04,9
7387,40d80a04,9
7410,40dc5dcc,9
7411,40dc5dcc,9
7434,40f6838d,9
7435,40f6838d,9
7458,41341ab4,9
7459,41341ab4,9
7482,4140386a,9
7483,4140386a,9
7506,414a1956,9
7507,414a1956,9
7530,417cf113,9
7531,417cf113,9
7554,41c29144,9
7555,41c29144,9
7578,41ccaa73,9
7579,41ccaa73,9
7602,4209a502,9
7603,4209a502,9
7626,42138c5e,9
7627,42138c5e,9
7650,42252aa2,9
7651,42252aa2,9
7674,4236bb10,9
7675,4236bb10,9
7698,42a52fa9,9
7699,42a52fa9,9
7722,42a8a441,9
7723,42a8a441,9
7746,42b5ac06,9
7747,42b5ac06,9
7770,42bd8067,9
7771,42bd8067,9
7794,42d10eb5,9
7795,42d10eb5,9
7818,4301391f,9
7819,4301391f,9
7842,43228b93,9
7843,43228b93,9
7866,43481cbb,9
7867,43481cbb,9
7890,436c7c16,9
7891,436c7c16,9
7914,439b9ac9,9
7915,439b9ac9,9
7938,441d0238,9
7939,441d0238,9
7962,44488db9,9
7963,44488db9,9
7986,44bdcbcc,9
7987,44bdcbcc,9
8010,44d3d930,9
8011,44d3d930,9
8034,44d6ea56,9
8035,44d6ea56,9
8058,45fb7068,9
8059,45fb7068,9
8082,460a7643,9
8083,460a7643,9
8106,4618c2da,9
8107,4618c2da,9
8130,4668bfe6,9
8131,4668bfe6,9
8154,468f17b8,9
8155,468f17b8,9
8178,46aacb73,9
8179,46aacb73,9
8202,46c47554,9
8203,46c47554,9
8226,46ca4055,9
8227,46ca4055,9
8250,46e3b829,9
8251,46e3b829,9
8274,470864c8,9
8275,470864c8,9
8298,4710730c,9
8299,4710730c,9
8322,477c3997,9
8323,477c3997,9
8346,479938e1,9
8347,479938e1,9
8370,47c17292,9
8371,47c17292,9
8394,47e90bb4,9
8395,47e90bb4,9
8418,4803a402,9
8419,4803a402,9
8442,4811bd19,9
8443,4811bd19,9
8466,482fbb62,9
8467,482fbb62,9
8490,486c3ad0,9
8491,486c3ad0,9
8514,48749d89,9
8515,48749d89,9
8538,4883fda1,9
8539,4883fda1,9
8562,488fd059,9
8563,488fd059,9
8586,48c13286,9
8587,48c13286,9
8610,48dcaf51,9
8611,48dcaf51,9
8634,4951bfd3,9
8635,4951bfd3,9
8658,49902696,9
8659,49902696,9
8682,49c61083,9
8683,49c61083,9
8706,49ca058e,9
8707,49ca058e,9
8730,49ef2836,9
8731,49ef2836,9
8754,4a2a76f7,9
8755,4a2a76f7,9
8778,4a374c1a,9
8779,4a374c1a,9
8802,4a89a571,9
8803,4a89a571,9
8826,4ae8ba78,9
8827,4ae8ba78,9
8850,4afe30d7,9
8851,4afe30d7,9
8874,4b159655,9
8875,4b159655,9
8898,4b8d1dfd,9
8899,4b8d1dfd,9
8922,4bc9f13e,9
8923,4bc9f13e,9
8946,4bd91a9a,9
8947,4bd91a9a,9
8970,4c01fb8e,9
8971,4c01fb8e,9
8994,4c05ae93,9
8995,4c05ae93,9
9018,4c268cf7,9
9019,4c268cf7,9
9042,4c6887b8,9
9043,4c6887b8,9
9066,4c68eadb,9
9067,4c68eadb,9
9090,4cb57ce4,9
9091,4cb57ce4,9
9114,4cfa5146,9
9115,4cfa5146,9
9138,4d56fd82,9
9139,4d56fd82,9
9162,4d7400b5,9
9163,4d7400b5,9
9186,4e00ccfd,9
9187,4e00ccfd,9
9210,4e05d857,9
9211,4e05d857,9
9234,4e1c339d,9
9235,4e1c339d,9
9258,4e7093ba,9
9259,4e7093ba,9
9282,4e971fe6,9
9283,4e971fe6,9
9306,4efe5ed2,9
9307,4efe5ed2,9
9330,4f1cdf46,9
9331,4f1cdf46,9
9354,4f349d09,9
9355,4f349d09,9
9378,4f48dfa8,9
9379,4f48dfa8,9
9402,4f631724,9
9403,4f631724,9
9426,4f6a518a,9
9427,4f6a518a,9
9450,4f851118,9
9451,4f851118,9
9474,4f91d28d,9
9475,4f91d28d,9
9498,4f99566d,9
9499,4f99566d,9
9522,5017a571,9
9523,5017a571,9
9546,503b5177,9
9547,503b5177,9
9570,5040d776,9
9571,5040d776,9
9594,5054c8f6,9
9595,5054c8f6,9
9618,513e57b2,9
9619,513e57b2,9
9642,5182e7db,9
9643,5182e7db,9
9666,51b75e20,9
9667,51b75e20,9
9690,51d234ae,9
9691,51d234ae,9
9714,51d93376,9
9715,51d93376,9
9738,51e245a8,9
9739,51e245a8,9
9762,5209306d,9
9763,5209306d,9
9786,52343e5a,9
9787,52343e5a,9
9810,5285cfd2,9
9811,5285cfd2,9
9834,52e56fd7,9
9835,52e56fd7,9
9858,52f48bda,9
9859,52f48bda,9
9882,52fc4b30,9
9883,52fc4b30,9
9906,531965df,9
9907,531965df,9
9930,53514e68,9
9931,53514e68,9
9954,537f2249,9
9955,537f2249,9
9978,541d6d32,9
9979,541d6d32,9
10002,5428ba1b,9
10003,5428ba1b,9
10026,5442d1d0,9
10027,5442d1d0,9
10050,54481bc6,9
10051,54481bc6,9
10074,54964462,9
10075,54964462,9
10098,54a84b0c,9
10099,54a84b0c,9
10122,54c52bec,9
10123,54c52bec,9
10146,54db0708,9
10147,54db0708,9
10170,554ed1e7,9
10171,554ed1e7,9
10194,559fb870,9
10195,559fb870,9
10218,55a14920,9
10219,55a14920,9
10242,55cb218e,9
10243,55cb218e,9
10266,560d3c21,9
10267,560d3c21,9
10290,56274ceb,9
10291,56274ceb,9
10314,56402961,9
10315,56402961,9
10338,56951fe6,9
10339,56951fe6,9
10362,56a8c64c,9
10363,56a8c64c,9
10386,56dd88be,9
10387,56dd88be,9
10410,57040c98,9
10411,57040c98,9
10434,572306c5,9
10435,572306c5,9
10458,572814e5,9
10459,572814e5,9
10482,576b40f2,9
10483,576b40f2,9
10506,57ae707d,9
10507,57ae707d,9
10530,57fd4a58,9
10531,57fd4a58,9
10554,584e3e68,9
10555,584e3e68,9
10578,58563c15,9
10579,58563c15,9
10602,586d1fd6,9
10603,586d1fd6,9
10626,58fd9072,9
10627,58fd9072,9
10650,592a4ea2,9
10651,592a4ea2,9
10674,594121d5,9
10675,594121d5,9
10698,5957a5cc,9
10699,5957a5cc,9
10722,59b37278,9
10723,59b37278,9
10746,5a00c0c2,9
10747,5a00c0c2,9
10770,5a030a2e,9
10771,5a030a2e,9
10794,5a1bc9dd,9
10795,5a1bc9dd,9
10818,5a2d1b36,9
10819,5a2d1b36,9
10842,5a9e10c8,9
10843,5a9e10c8,9
10866,5aa60f00,9
10867,5aa60f00,9
10890,5acc7439,9
10891,5acc7439,9
10914,5b079b0d,9
10915,5b079b0d,9
10938,5b1e34a1,9
10939,5b1e34a1,9
10962,5b8820df,9
10963,5b8820df,9
10986,5bee53e9,9
10987,5bee53e9,9
11010,5c0d58a0,9
11011,5c0d58a0,9
11034,5c9e1cff,9
11035,5c9e1cff,9
11058,5cfa3fbb,9
11059,5cfa3fbb,9
11082,5db0fdc9,9
11083,5db0fdc9,9
11106,5e0e21c0,9
11107,5e0e21c0,9
11130,5e182ed3,9
11131,5e182ed3,9
11154,5ebf0ca8,9
11155,5ebf0ca8,9
11178,5ef62f01,9
11179,5ef62f01,9
11202,5f7994aa,9
11203,5f7994aa,9
11226,5f7e84f0,9
11227,5f7e84f0,9
11250,5f90d3ba,9
11251,5f90d3ba,9
11274,5fd96fd9,9
11275,5fd96fd9,9
11298,5fe2bef0,9
11299,5fe2bef0,9
11322,603fdcac,9
11323,603fdcac,9
11346,60805364,9
11347,60805364,9
11370,60a6f1e2,9
11371,60a6f1e2,9
11394,6128f2cf,9
11395,6128f2cf,9
11418,616def13,9
11419,616def13,9
11442,617b7fa2,9
11443,617b7fa2,9
11466,61dc34a5,9
11467,61dc34a5,9
11490,61f23175,9
11491,61f23175,9
11514,620d7e33,9
11515,620d7e33,9
11538,62de8d3a,9
11539,62de8d3a,9
11562,62ec80c0,9
11563,62ec80c0,9
11586,6380be28,9
11587,6380be28,9
11610,6382bef8,9
11611,6382bef8,9
11634,638c0c3a,9
11635,638c0c3a,9
11658,638d4763,9
11659,638d4763,9
11682,63b18f45,9
11683,63b18f45,9
11706,63d80a6c,9
11707,63d80a6c,9
11730,649cdb41,9
11731,649cdb41,9
11754,64d47b9c,9
11755,64d47b9c,9
11778,64f70d75,9
11779,64f70d75,9
11802,65e3f853,9
11803,65e3f853,9
11826,65e6197a,9
11827,65e6197a,9
11850,663ddde0,9
11851,663ddde0,9
11874,665bb75e,9
11875,665bb75e,9
11898,66811cee,9
11899,66811cee,9
11922,66b62ea9,9
11923,66b62ea9,9
11946,66c10eba,9
11947,66c10eba,9
11970,66ed7c3a,9
11971,66ed7c3a,9
11994,67267a49,9
11995,67267a49,9
12018,678a72d4,9
12019,678a72d4,9
12042,67a3e869,9
12043,67a3e869,9
12066,67c23b64,9
12067,67c23b64,9
12090,680beeff,9
12091,680beeff,9
12114,686b7200,9
12115,686b7200,9
12138,688327c8,9
12139,688327c8,9
12162,6885742d,9
12163,6885742d,9
12186,688cc90b,9
12187,688cc90b,9
12210,68a351c7,9
12211,68a351c7,9
12234,68fde75f,9
12235,68fde75f,9
