,chipid,month
1445,0d2b5776,2
1468,0d710330,2
1469,0d710330,2
1492,0d820bc7,2
1493,0d820bc7,2
1516,0d90aa12,2
1517,0d90aa12,2
1540,0ddd95d2,2
1541,0ddd95d2,2
1564,0e081ce3,2
1565,0e081ce3,2
1588,0e6cd7a8,2
1589,0e6cd7a8,2
1612,0efa5c94,2
1613,0efa5c94,2
1636,0f5d3266,2
1637,0f5d3266,2
1660,0f705e95,2
1661,0f705e95,2
1684,0fcf82e4,2
1685,0fcf82e4,2
1708,0fd2954e,2
1709,0fd2954e,2
1732,10148836,2
1733,10148836,2
1756,10429d71,2
1757,10429d71,2
1780,10519639,2
1781,10519639,2
1804,109117ef,2
1805,109117ef,2
1828,109560c3,2
1829,109560c3,2
1852,10bca2b9,2
1853,10bca2b9,2
1876,115ff5d8,2
1877,115ff5d8,2
1900,11684502,2
1901,11684502,2
1924,116e9d64,2
1925,116e9d64,2
1948,11c945aa,2
1949,11c945aa,2
1972,121f6463,2
1973,121f6463,2
1996,122ef21e,2
1997,122ef21e,2
2020,123067b1,2
2021,123067b1,2
2044,1291713b,2
2045,1291713b,2
2068,13263137,2
2069,13263137,2
2092,13a24a0e,2
2093,13a24a0e,2
2116,1417b0a6,2
2117,1417b0a6,2
2140,146c7d5c,2
2141,146c7d5c,2
2164,147c9028,2
2165,147c9028,2
2188,14888ef2,2
2189,14888ef2,2
2212,149f144d,2
2213,149f144d,2
2236,14ba8aab,2
2237,14ba8aab,2
2260,14cf1ec4,2
2261,14cf1ec4,2
2284,14d3b92b,2
2285,14d3b92b,2
2308,14db0101,2
2309,14db0101,2
2332,150299cf,2
2333,150299cf,2
2356,151cf430,2
2357,151cf430,2
2380,1567ab76,2
2381,1567ab76,2
2404,15f686c8,2
2405,15f686c8,2
2428,162bdc23,2
2429,162bdc23,2
2452,168d2687,2
2453,168d2687,2
2476,1693843f,2
2477,1693843f,2
2500,1693bbe7,2
2501,1693bbe7,2
2524,16b80308,2
2525,16b80308,2
2548,17912870,2
2549,17912870,2
2572,180eef35,2
2573,180eef35,2
2596,1820f58c,2
2597,1820f58c,2
2620,18595b6b,2
2621,18595b6b,2
2644,188772ab,2
2645,188772ab,2
2668,190974c2,2
2669,190974c2,2
2692,19ae04fe,2
2693,19ae04fe,2
2716,19bdd036,2
2717,19bdd036,2
2740,19ccf803,2
2741,19ccf803,2
2764,19e5e877,2
2765,19e5e877,2
2788,19ea29be,2
2789,19ea29be,2
2812,1a00c008,2
2813,1a00c008,2
2836,1a8b952f,2
2837,1a8b952f,2
2860,1b9a4249,2
2861,1b9a4249,2
2884,1bed1748,2
2885,1bed1748,2
2908,1c9623a5,2
2909,1c9623a5,2
2932,1cd6323f,2
2933,1cd6323f,2
2956,1d0dea6d,2
2957,1d0dea6d,2
2980,1d14bdf1,2
2981,1d14bdf1,2
3004,1d4a14a9,2
3005,1d4a14a9,2
3028,1d67d611,2
3029,1d67d611,2
3052,1d98f768,2
3053,1d98f768,2
3076,1d9b9f68,2
3077,1d9b9f68,2
3100,1dc400fb,2
3101,1dc400fb,2
3124,1df6d645,2
3125,1df6d645,2
3148,1e9c4780,2
3149,1e9c4780,2
3172,1f01c926,2
3173,1f01c926,2
3196,1f133781,2
3197,1f133781,2
3220,1f5dedeb,2
3221,1f5dedeb,2
3244,1f9eb218,2
3245,1f9eb218,2
3268,202f0b2d,2
3269,202f0b2d,2
3292,20521c9e,2
3293,20521c9e,2
3316,20df6245,2
3317,20df6245,2
3340,210fba90,2
3341,210fba90,2
3364,214f24fa,2
3365,214f24fa,2
3388,218e148e,2
3389,218e148e,2
3412,21cfd61f,2
3413,21cfd61f,2
3436,2257154d,2
3437,2257154d,2
3460,225d3efe,2
3461,225d3efe,2
3484,225f0445,2
3485,225f0445,2
3508,22624011,2
3509,22624011,2
3532,231022fc,2
3533,231022fc,2
3556,23159416,2
3557,23159416,2
3580,2345e099,2
3581,2345e099,2
3604,23522c63,2
3605,23522c63,2
3628,239e325b,2
3629,239e325b,2
3652,23e1f93f,2
3653,23e1f93f,2
3676,24177c3f,2
3677,24177c3f,2
3700,24478cc7,2
3701,24478cc7,2
3724,24a4769c,2
3725,24a4769c,2
3748,24eb6b8c,2
3749,24eb6b8c,2
3772,24f6e665,2
3773,24f6e665,2
3796,25420997,2
3797,25420997,2
3820,254ec31f,2
3821,254ec31f,2
3844,2578965b,2
3845,2578965b,2
3868,2586d767,2
3869,2586d767,2
3892,2586fc66,2
3893,2586fc66,2
3916,25e8a6f7,2
3917,25e8a6f7,2
3940,25fd4e5d,2
3941,25fd4e5d,2
3964,2637f129,2
3965,2637f129,2
3988,26622ebc,2
3989,26622ebc,2
4012,26ddd09d,2
4013,26ddd09d,2
4036,26ea6cd0,2
4037,26ea6cd0,2
4060,26ede19f,2
4061,26ede19f,2
4084,27194589,2
4085,27194589,2
4108,271a5d14,2
4109,271a5d14,2
4132,27c33457,2
4133,27c33457,2
4156,2844f6c1,2
4157,2844f6c1,2
4180,284543b9,2
4181,284543b9,2
4204,28465227,2
4205,28465227,2
4228,2854a358,2
4229,2854a358,2
4252,285e7d45,2
4253,285e7d45,2
4276,288afc34,2
4277,288afc34,2
4300,28903853,2
4301,28903853,2
4324,28bb5e3d,2
4325,28bb5e3d,2
4348,28c31c55,2
4349,28c31c55,2
4372,28e70767,2
4373,28e70767,2
4396,2900760f,2
4397,2900760f,2
4420,2920bdda,2
4421,2920bdda,2
4444,2961708f,2
4445,2961708f,2
4468,299262ac,2
4469,299262ac,2
4492,29a13c5e,2
4493,29a13c5e,2
4516,29cb8836,2
4517,29cb8836,2
4540,29f826ca,2
4541,29f826ca,2
4564,2a00a2fd,2
4565,2a00a2fd,2
4588,2a0ab392,2
4589,2a0ab392,2
4612,2a40bec3,2
4613,2a40bec3,2
4636,2a4cf978,2
4637,2a4cf978,2
4660,2a771ac4,2
4661,2a771ac4,2
4684,2aafc560,2
4685,2aafc560,2
4708,2ad67853,2
4709,2ad67853,2
4732,2af799d0,2
4733,2af799d0,2
4756,2b771eb1,2
4757,2b771eb1,2
4780,2b7c572c,2
4781,2b7c572c,2
4804,2bb9250c,2
4805,2bb9250c,2
4828,2bc802f6,2
4829,2bc802f6,2
4852,2beb2a9d,2
4853,2beb2a9d,2
4876,2c0df8ed,2
4877,2c0df8ed,2
4900,2c1d11dd,2
4901,2c1d11dd,2
4924,2c1e31f8,2
4925,2c1e31f8,2
4948,2c4cd182,2
4949,2c4cd182,2
4972,2d5826ca,2
4973,2d5826ca,2
4996,2d715f00,2
4997,2d715f00,2
5020,2e05b510,2
5021,2e05b510,2
5044,2e6515e2,2
5045,2e6515e2,2
5068,2ea02c81,2
5069,2ea02c81,2
5092,2ec1844e,2
5093,2ec1844e,2
5116,2ee180d8,2
5117,2ee180d8,2
5140,2f5131c6,2
5141,2f5131c6,2
5164,2fefdb4d,2
5165,2fefdb4d,2
5188,30380028,2
5189,30380028,2
5212,303f3f21,2
5213,303f3f21,2
5236,304a6fcc,2
5237,304a6fcc,2
5260,3054594a,2
5261,3054594a,2
5284,30617afb,2
5285,30617afb,2
5308,307fd254,2
5309,307fd254,2
5332,30858285,2
5333,30858285,2
5356,30995212,2
5357,30995212,2
5380,30fcd658,2
5381,30fcd658,2
5404,314025df,2
5405,314025df,2
5428,3163d2d6,2
5429,3163d2d6,2
5452,3167921b,2
5453,3167921b,2
5476,316b775d,2
5477,316b775d,2
5500,317861d1,2
5501,317861d1,2
5524,31cb93d6,2
5525,31cb93d6,2
5548,31d3a869,2
5549,31d3a869,2
5572,31ff006f,2
5573,31ff006f,2
5596,32546fa0,2
5597,32546fa0,2
5620,32d00d9e,2
5621,32d00d9e,2
5644,32e57e93,2
5645,32e57e93,2
5668,331652fd,2
5669,331652fd,2
5692,3399242d,2
5693,3399242d,2
5716,33c4a4d8,2
5717,33c4a4d8,2
5740,33c704f0,2
5741,33c704f0,2
5764,33d60a71,2
5765,33d60a71,2
5788,34049ffb,2
5789,34049ffb,2
5812,3411cc89,2
5813,3411cc89,2
5836,341aab49,2
5837,341aab49,2
5860,3434fac9,2
5861,3434fac9,2
5884,34607244,2
5885,34607244,2
5908,3524c5de,2
5909,3524c5de,2
5932,357adb76,2
5933,357adb76,2
5956,35e67e33,2
5957,35e67e33,2
5980,367bc92c,2
5981,367bc92c,2
6004,369b577d,2
6005,369b577d,2
6028,36bb6861,2
6029,36bb6861,2
6052,36d03fb3,2
6053,36d03fb3,2
6076,36dc0542,2
6077,36dc0542,2
6100,36ea0203,2
6101,36ea0203,2
6124,36f29089,2
6125,36f29089,2
6148,3773ee87,2
6149,3773ee87,2
6172,3779bcee,2
6173,3779bcee,2
6196,3795231b,2
6197,3795231b,2
6220,37a66587,2
6221,37a66587,2
6244,380d96a5,2
6245,380d96a5,2
6268,38118e4f,2
6269,38118e4f,2
6292,38e926b9,2
6293,38e926b9,2
6316,3914f382,2
6317,3914f382,2
6340,391fa553,2
6341,391fa553,2
6364,3965ad40,2
6365,3965ad40,2
6388,39692edf,2
6389,39692edf,2
6412,396d2d93,2
6413,396d2d93,2
6436,3a019b49,2
6437,3a019b49,2
6460,3a38b65d,2
6461,3a38b65d,2
6484,3a75c69e,2
6485,3a75c69e,2
6508,3abc0182,2
6509,3abc0182,2
6532,3abcf82c,2
6533,3abcf82c,2
6556,3b1b1959,2
6557,3b1b1959,2
6580,3b495c98,2
6581,3b495c98,2
6604,3b648bb6,2
6605,3b648bb6,2
6628,3bba4700,2
6629,3bba4700,2
6652,3c1aa99c,2
6653,3c1aa99c,2
6676,3c24134f,2
6677,3c24134f,2
6700,3c35267d,2
6701,3c35267d,2
6724,3c664fb2,2
6725,3c664fb2,2
6748,3ca51334,2
6749,3ca51334,2
6772,3cb34d3e,2
6773,3cb34d3e,2
6796,3d83c7cf,2
6797,3d83c7cf,2
6820,3d92ead9,2
6821,3d92ead9,2
6844,3dadddf4,2
6845,3dadddf4,2
6868,3df541d5,2
6869,3df541d5,2
6892,3e398cfe,2
6893,3e398cfe,2
6916,3e4eba43,2
6917,3e4eba43,2
6940,3e59e4c2,2
6941,3e59e4c2,2
6964,3e773f07,2
6965,3e773f07,2
6988,3eb6d001,2
6989,3eb6d001,2
7012,3ee0afc1,2
7013,3ee0afc1,2
7036,3ee15830,2
7037,3ee15830,2
7060,3f106ab9,2
7061,3f106ab9,2
7084,3f56d3a1,2
7085,3f56d3a1,2
7108,3f639fed,2
7109,3f639fed,2
7132,3f7440eb,2
7133,3f7440eb,2
7156,3f94ce9d,2
7157,3f94ce9d,2
7180,3fabee22,2
7181,3fabee22,2
7204,3fbc9084,2
7205,3fbc9084,2
7228,401b6970,2
7229,401b6970,2
7252,4045c33d,2
7253,4045c33d,2
7276,4058e7ff,2
7277,4058e7ff,2
7300,406cbaf4,2
7301,406cbaf4,2
7324,40b50fd1,2
7325,40b50fd1,2
7348,40b6128d,2
7349,40b6128d,2
7372,40d80a04,2
7373,40d80a04,2
7396,40dc5dcc,2
7397,40dc5dcc,2
7420,40f6838d,2
7421,40f6838d,2
7444,41341ab4,2
7445,41341ab4,2
7468,4140386a,2
7469,4140386a,2
7492,414a1956,2
7493,414a1956,2
7516,417cf113,2
7517,417cf113,2
7540,41c29144,2
7541,41c29144,2
7564,41ccaa73,2
7565,41ccaa73,2
7588,4209a502,2
7589,4209a502,2
7612,42138c5e,2
7613,42138c5e,2
7636,42252aa2,2
7637,42252aa2,2
7660,4236bb10,2
7661,4236bb10,2
7684,42a52fa9,2
7685,42a52fa9,2
7708,42a8a441,2
7709,42a8a441,2
7732,42b5ac06,2
7733,42b5ac06,2
7756,42bd8067,2
7757,42bd8067,2
7780,42d10eb5,2
7781,42d10eb5,2
7804,4301391f,2
7805,4301391f,2
7828,43228b93,2
7829,43228b93,2
7852,43481cbb,2
7853,43481cbb,2
7876,436c7c16,2
7877,436c7c16,2
7900,439b9ac9,2
7901,439b9ac9,2
7924,441d0238,2
7925,441d0238,2
7948,44488db9,2
7949,44488db9,2
7972,44bdcbcc,2
7973,44bdcbcc,2
7996,44d3d930,2
7997,44d3d930,2
8020,44d6ea56,2
8021,44d6ea56,2
8044,45fb7068,2
8045,45fb7068,2
8068,460a7643,2
8069,460a7643,2
8092,4618c2da,2
8093,4618c2da,2
8116,4668bfe6,2
8117,4668bfe6,2
8140,468f17b8,2
8141,468f17b8,2
8164,46aacb73,2
8165,46aacb73,2
8188,46c47554,2
8189,46c47554,2
8212,46ca4055,2
8213,46ca4055,2
8236,46e3b829,2
8237,46e3b829,2
8260,470864c8,2
8261,470864c8,2
8284,4710730c,2
8285,4710730c,2
8308,477c3997,2
8309,477c3997,2
8332,479938e1,2
8333,479938e1,2
8356,47c17292,2
8357,47c17292,2
8380,47e90bb4,2
8381,47e90bb4,2
8404,4803a402,2
8405,4803a402,2
8428,4811bd19,2
8429,4811bd19,2
8452,482fbb62,2
8453,482fbb62,2
8476,486c3ad0,2
8477,486c3ad0,2
8500,48749d89,2
8501,48749d89,2
8524,4883fda1,2
8525,4883fda1,2
8548,488fd059,2
8549,488fd059,2
8572,48c13286,2
8573,48c13286,2
8596,48dcaf51,2
8597,48dcaf51,2
8620,4951bfd3,2
8621,4951bfd3,2
8644,49902696,2
8645,49902696,2
8668,49c61083,2
8669,49c61083,2
8692,49ca058e,2
8693,49ca058e,2
8716,49ef2836,2
8717,49ef2836,2
8740,4a2a76f7,2
8741,4a2a76f7,2
8764,4a374c1a,2
8765,4a374c1a,2
8788,4a89a571,2
8789,4a89a571,2
8812,4ae8ba78,2
8813,4ae8ba78,2
8836,4afe30d7,2
8837,4afe30d7,2
8860,4b159655,2
8861,4b159655,2
8884,4b8d1dfd,2
8885,4b8d1dfd,2
8908,4bc9f13e,2
8909,4bc9f13e,2
8932,4bd91a9a,2
8933,4bd91a9a,2
8956,4c01fb8e,2
8957,4c01fb8e,2
8980,4c05ae93,2
8981,4c05ae93,2
9004,4c268cf7,2
9005,4c268cf7,2
9028,4c6887b8,2
9029,4c6887b8,2
9052,4c68eadb,2
9053,4c68eadb,2
9076,4cb57ce4,2
9077,4cb57ce4,2
9100,4cfa5146,2
9101,4cfa5146,2
9124,4d56fd82,2
9125,4d56fd82,2
9148,4d7400b5,2
9149,4d7400b5,2
9172,4e00ccfd,2
9173,4e00ccfd,2
9196,4e05d857,2
9197,4e05d857,2
9220,4e1c339d,2
9221,4e1c339d,2
9244,4e7093ba,2
9245,4e7093ba,2
9268,4e971fe6,2
9269,4e971fe6,2
9292,4efe5ed2,2
9293,4efe5ed2,2
9316,4f1cdf46,2
9317,4f1cdf46,2
9340,4f349d09,2
9341,4f349d09,2
9364,4f48dfa8,2
9365,4f48dfa8,2
9388,4f631724,2
9389,4f631724,2
9412,4f6a518a,2
9413,4f6a518a,2
9436,4f851118,2
9437,4f851118,2
9460,4f91d28d,2
9461,4f91d28d,2
9484,4f99566d,2
9485,4f99566d,2
9508,5017a571,2
9509,5017a571,2
9532,503b5177,2
9533,503b5177,2
9556,5040d776,2
9557,5040d776,2
9580,5054c8f6,2
9581,5054c8f6,2
9604,513e57b2,2
9605,513e57b2,2
9628,5182e7db,2
9629,5182e7db,2
9652,51b75e20,2
9653,51b75e20,2
9676,51d234ae,2
9677,51d234ae,2
9700,51d93376,2
9701,51d93376,2
9724,51e245a8,2
9725,51e245a8,2
9748,5209306d,2
9749,5209306d,2
9772,52343e5a,2
9773,52343e5a,2
9796,5285cfd2,2
9797,5285cfd2,2
9820,52e56fd7,2
9821,52e56fd7,2
9844,52f48bda,2
9845,52f48bda,2
9868,52fc4b30,2
9869,52fc4b30,2
9892,531965df,2
9893,531965df,2
9916,53514e68,2
9917,53514e68,2
9940,537f2249,2
9941,537f2249,2
9964,541d6d32,2
9965,541d6d32,2
9988,5428ba1b,2
9989,5428ba1b,2
10012,5442d1d0,2
10013,5442d1d0,2
10036,54481bc6,2
10037,54481bc6,2
10060,54964462,2
10061,54964462,2
10084,54a84b0c,2
10085,54a84b0c,2
10108,54c52bec,2
10109,54c52bec,2
10132,54db0708,2
10133,54db0708,2
10156,554ed1e7,2
10157,554ed1e7,2
10180,559fb870,2
10181,559fb870,2
10204,55a14920,2
10205,55a14920,2
10228,55cb218e,2
10229,55cb218e,2
10252,560d3c21,2
10253,560d3c21,2
10276,56274ceb,2
10277,56274ceb,2
10300,56402961,2
10301,56402961,2
10324,56951fe6,2
10325,56951fe6,2
10348,56a8c64c,2
10349,56a8c64c,2
10372,56dd88be,2
10373,56dd88be,2
10396,57040c98,2
10397,57040c98,2
10420,572306c5,2
10421,572306c5,2
10444,572814e5,2
10445,572814e5,2
10468,576b40f2,2
10469,576b40f2,2
10492,57ae707d,2
10493,57ae707d,2
10516,57fd4a58,2
10517,57fd4a58,2
10540,584e3e68,2
10541,584e3e68,2
10564,58563c15,2
10565,58563c15,2
10588,586d1fd6,2
10589,586d1fd6,2
10612,58fd9072,2
10613,58fd9072,2
10636,592a4ea2,2
10637,592a4ea2,2
10660,594121d5,2
10661,594121d5,2
10684,5957a5cc,2
10685,5957a5cc,2
10708,59b37278,2
10709,59b37278,2
10732,5a00c0c2,2
10733,5a00c0c2,2
10756,5a030a2e,2
10757,5a030a2e,2
10780,5a1bc9dd,2
10781,5a1bc9dd,2
10804,5a2d1b36,2
10805,5a2d1b36,2
10828,5a9e10c8,2
10829,5a9e10c8,2
10852,5aa60f00,2
10853,5aa60f00,2
10876,5acc7439,2
10877,5acc7439,2
10900,5b079b0d,2
10901,5b079b0d,2
10924,5b1e34a1,2
10925,5b1e34a1,2
10948,5b8820df,2
10949,5b8820df,2
10972,5bee53e9,2
10973,5bee53e9,2
10996,5c0d58a0,2
10997,5c0d58a0,2
11020,5c9e1cff,2
11021,5c9e1cff,2
11044,5cfa3fbb,2
11045,5cfa3fbb,2
11068,5db0fdc9,2
11069,5db0fdc9,2
11092,5e0e21c0,2
11093,5e0e21c0,2
11116,5e182ed3,2
11117,5e182ed3,2
11140,5ebf0ca8,2
11141,5ebf0ca8,2
11164,5ef62f01,2
11165,5ef62f01,2
11188,5f7994aa,2
11189,5f7994aa,2
11212,5f7e84f0,2
11213,5f7e84f0,2
11236,5f90d3ba,2
11237,5f90d3ba,2
11260,5fd96fd9,2
11261,5fd96fd9,2
11284,5fe2bef0,2
11285,5fe2bef0,2
11308,603fdcac,2
11309,603fdcac,2
11332,60805364,2
11333,60805364,2
11356,60a6f1e2,2
11357,60a6f1e2,2
11380,6128f2cf,2
11381,6128f2cf,2
11404,616def13,2
11405,616def13,2
11428,617b7fa2,2
11429,617b7fa2,2
11452,61dc34a5,2
11453,61dc34a5,2
11476,61f23175,2
11477,61f23175,2
11500,620d7e33,2
11501,620d7e33,2
11524,62de8d3a,2
11525,62de8d3a,2
11548,62ec80c0,2
11549,62ec80c0,2
11572,6380be28,2
11573,6380be28,2
11596,6382bef8,2
11597,6382bef8,2
11620,638c0c3a,2
11621,638c0c3a,2
11644,638d4763,2
11645,638d4763,2
11668,63b18f45,2
11669,63b18f45,2
11692,63d80a6c,2
11693,63d80a6c,2
11716,649cdb41,2
11717,649cdb41,2
11740,64d47b9c,2
11741,64d47b9c,2
11764,64f70d75,2
11765,64f70d75,2
11788,65e3f853,2
11789,65e3f853,2
11812,65e6197a,2
11813,65e6197a,2
11836,663ddde0,2
11837,663ddde0,2
11860,665bb75e,2
11861,665bb75e,2
11884,66811cee,2
11885,66811cee,2
11908,66b62ea9,2
11909,66b62ea9,2
11932,66c10eba,2
11933,66c10eba,2
11956,66ed7c3a,2
11957,66ed7c3a,2
11980,67267a49,2
11981,67267a49,2
12004,678a72d4,2
12005,678a72d4,2
12028,67a3e869,2
12029,67a3e869,2
12052,67c23b64,2
12053,67c23b64,2
12076,680beeff,2
12077,680beeff,2
12100,686b7200,2
12101,686b7200,2
12124,688327c8,2
12125,688327c8,2
12148,6885742d,2
12149,6885742d,2
12172,688cc90b,2
12173,688cc90b,2
12196,68a351c7,2
12197,68a351c7,2
12220,68fde75f,2
12221,68fde75f,2
