,chipid,month
1501,0d820bc7,6
1524,0d90aa12,6
1525,0d90aa12,6
1548,0ddd95d2,6
1549,0ddd95d2,6
1572,0e081ce3,6
1573,0e081ce3,6
1596,0e6cd7a8,6
1597,0e6cd7a8,6
1620,0efa5c94,6
1621,0efa5c94,6
1644,0f5d3266,6
1645,0f5d3266,6
1668,0f705e95,6
1669,0f705e95,6
1692,0fcf82e4,6
1693,0fcf82e4,6
1716,0fd2954e,6
1717,0fd2954e,6
1740,10148836,6
1741,10148836,6
1764,10429d71,6
1765,10429d71,6
1788,10519639,6
1789,10519639,6
1812,109117ef,6
1813,109117ef,6
1836,109560c3,6
1837,109560c3,6
1860,10bca2b9,6
1861,10bca2b9,6
1884,115ff5d8,6
1885,115ff5d8,6
1908,11684502,6
1909,11684502,6
1932,116e9d64,6
1933,116e9d64,6
1956,11c945aa,6
1957,11c945aa,6
1980,121f6463,6
1981,121f6463,6
2004,122ef21e,6
2005,122ef21e,6
2028,123067b1,6
2029,123067b1,6
2052,1291713b,6
2053,1291713b,6
2076,13263137,6
2077,13263137,6
2100,13a24a0e,6
2101,13a24a0e,6
2124,1417b0a6,6
2125,1417b0a6,6
2148,146c7d5c,6
2149,146c7d5c,6
2172,147c9028,6
2173,147c9028,6
2196,14888ef2,6
2197,14888ef2,6
2220,149f144d,6
2221,149f144d,6
2244,14ba8aab,6
2245,14ba8aab,6
2268,14cf1ec4,6
2269,14cf1ec4,6
2292,14d3b92b,6
2293,14d3b92b,6
2316,14db0101,6
2317,14db0101,6
2340,150299cf,6
2341,150299cf,6
2364,151cf430,6
2365,151cf430,6
2388,1567ab76,6
2389,1567ab76,6
2412,15f686c8,6
2413,15f686c8,6
2436,162bdc23,6
2437,162bdc23,6
2460,168d2687,6
2461,168d2687,6
2484,1693843f,6
2485,1693843f,6
2508,1693bbe7,6
2509,1693bbe7,6
2532,16b80308,6
2533,16b80308,6
2556,17912870,6
2557,17912870,6
2580,180eef35,6
2581,180eef35,6
2604,1820f58c,6
2605,1820f58c,6
2628,18595b6b,6
2629,18595b6b,6
2652,188772ab,6
2653,188772ab,6
2676,190974c2,6
2677,190974c2,6
2700,19ae04fe,6
2701,19ae04fe,6
2724,19bdd036,6
2725,19bdd036,6
2748,19ccf803,6
2749,19ccf803,6
2772,19e5e877,6
2773,19e5e877,6
2796,19ea29be,6
2797,19ea29be,6
2820,1a00c008,6
2821,1a00c008,6
2844,1a8b952f,6
2845,1a8b952f,6
2868,1b9a4249,6
2869,1b9a4249,6
2892,1bed1748,6
2893,1bed1748,6
2916,1c9623a5,6
2917,1c9623a5,6
2940,1cd6323f,6
2941,1cd6323f,6
2964,1d0dea6d,6
2965,1d0dea6d,6
2988,1d14bdf1,6
2989,1d14bdf1,6
3012,1d4a14a9,6
3013,1d4a14a9,6
3036,1d67d611,6
3037,1d67d611,6
3060,1d98f768,6
3061,1d98f768,6
3084,1d9b9f68,6
3085,1d9b9f68,6
3108,1dc400fb,6
3109,1dc400fb,6
3132,1df6d645,6
3133,1df6d645,6
3156,1e9c4780,6
3157,1e9c4780,6
3180,1f01c926,6
3181,1f01c926,6
3204,1f133781,6
3205,1f133781,6
3228,1f5dedeb,6
3229,1f5dedeb,6
3252,1f9eb218,6
3253,1f9eb218,6
3276,202f0b2d,6
3277,202f0b2d,6
3300,20521c9e,6
3301,20521c9e,6
3324,20df6245,6
3325,20df6245,6
3348,210fba90,6
3349,210fba90,6
3372,214f24fa,6
3373,214f24fa,6
3396,218e148e,6
3397,218e148e,6
3420,21cfd61f,6
3421,21cfd61f,6
3444,2257154d,6
3445,2257154d,6
3468,225d3efe,6
3469,225d3efe,6
3492,225f0445,6
3493,225f0445,6
3516,22624011,6
3517,22624011,6
3540,231022fc,6
3541,231022fc,6
3564,23159416,6
3565,23159416,6
3588,2345e099,6
3589,2345e099,6
3612,23522c63,6
3613,23522c63,6
3636,239e325b,6
3637,239e325b,6
3660,23e1f93f,6
3661,23e1f93f,6
3684,24177c3f,6
3685,24177c3f,6
3708,24478cc7,6
3709,24478cc7,6
3732,24a4769c,6
3733,24a4769c,6
3756,24eb6b8c,6
3757,24eb6b8c,6
3780,24f6e665,6
3781,24f6e665,6
3804,25420997,6
3805,25420997,6
3828,254ec31f,6
3829,254ec31f,6
3852,2578965b,6
3853,2578965b,6
3876,2586d767,6
3877,2586d767,6
3900,2586fc66,6
3901,2586fc66,6
3924,25e8a6f7,6
3925,25e8a6f7,6
3948,25fd4e5d,6
3949,25fd4e5d,6
3972,2637f129,6
3973,2637f129,6
3996,26622ebc,6
3997,26622ebc,6
4020,26ddd09d,6
4021,26ddd09d,6
4044,26ea6cd0,6
4045,26ea6cd0,6
4068,26ede19f,6
4069,26ede19f,6
4092,27194589,6
4093,27194589,6
4116,271a5d14,6
4117,271a5d14,6
4140,27c33457,6
4141,27c33457,6
4164,2844f6c1,6
4165,2844f6c1,6
4188,284543b9,6
4189,284543b9,6
4212,28465227,6
4213,28465227,6
4236,2854a358,6
4237,2854a358,6
4260,285e7d45,6
4261,285e7d45,6
4284,288afc34,6
4285,288afc34,6
4308,28903853,6
4309,28903853,6
4332,28bb5e3d,6
4333,28bb5e3d,6
4356,28c31c55,6
4357,28c31c55,6
4380,28e70767,6
4381,28e70767,6
4404,2900760f,6
4405,2900760f,6
4428,2920bdda,6
4429,2920bdda,6
4452,2961708f,6
4453,2961708f,6
4476,299262ac,6
4477,299262ac,6
4500,29a13c5e,6
4501,29a13c5e,6
4524,29cb8836,6
4525,29cb8836,6
4548,29f826ca,6
4549,29f826ca,6
4572,2a00a2fd,6
4573,2a00a2fd,6
4596,2a0ab392,6
4597,2a0ab392,6
4620,2a40bec3,6
4621,2a40bec3,6
4644,2a4cf978,6
4645,2a4cf978,6
4668,2a771ac4,6
4669,2a771ac4,6
4692,2aafc560,6
4693,2aafc560,6
4716,2ad67853,6
4717,2ad67853,6
4740,2af799d0,6
4741,2af799d0,6
4764,2b771eb1,6
4765,2b771eb1,6
4788,2b7c572c,6
4789,2b7c572c,6
4812,2bb9250c,6
4813,2bb9250c,6
4836,2bc802f6,6
4837,2bc802f6,6
4860,2beb2a9d,6
4861,2beb2a9d,6
4884,2c0df8ed,6
4885,2c0df8ed,6
4908,2c1d11dd,6
4909,2c1d11dd,6
4932,2c1e31f8,6
4933,2c1e31f8,6
4956,2c4cd182,6
4957,2c4cd182,6
4980,2d5826ca,6
4981,2d5826ca,6
5004,2d715f00,6
5005,2d715f00,6
5028,2e05b510,6
5029,2e05b510,6
5052,2e6515e2,6
5053,2e6515e2,6
5076,2ea02c81,6
5077,2ea02c81,6
5100,2ec1844e,6
5101,2ec1844e,6
5124,2ee180d8,6
5125,2ee180d8,6
5148,2f5131c6,6
5149,2f5131c6,6
5172,2fefdb4d,6
5173,2fefdb4d,6
5196,30380028,6
5197,30380028,6
5220,303f3f21,6
5221,303f3f21,6
5244,304a6fcc,6
5245,304a6fcc,6
5268,3054594a,6
5269,3054594a,6
5292,30617afb,6
5293,30617afb,6
5316,307fd254,6
5317,307fd254,6
5340,30858285,6
5341,30858285,6
5364,30995212,6
5365,30995212,6
5388,30fcd658,6
5389,30fcd658,6
5412,314025df,6
5413,314025df,6
5436,3163d2d6,6
5437,3163d2d6,6
5460,3167921b,6
5461,3167921b,6
5484,316b775d,6
5485,316b775d,6
5508,317861d1,6
5509,317861d1,6
5532,31cb93d6,6
5533,31cb93d6,6
5556,31d3a869,6
5557,31d3a869,6
5580,31ff006f,6
5581,31ff006f,6
5604,32546fa0,6
5605,32546fa0,6
5628,32d00d9e,6
5629,32d00d9e,6
5652,32e57e93,6
5653,32e57e93,6
5676,331652fd,6
5677,331652fd,6
5700,3399242d,6
5701,3399242d,6
5724,33c4a4d8,6
5725,33c4a4d8,6
5748,33c704f0,6
5749,33c704f0,6
5772,33d60a71,6
5773,33d60a71,6
5796,34049ffb,6
5797,34049ffb,6
5820,3411cc89,6
5821,3411cc89,6
5844,341aab49,6
5845,341aab49,6
5868,3434fac9,6
5869,3434fac9,6
5892,34607244,6
5893,34607244,6
5916,3524c5de,6
5917,3524c5de,6
5940,357adb76,6
5941,357adb76,6
5964,35e67e33,6
5965,35e67e33,6
5988,367bc92c,6
5989,367bc92c,6
6012,369b577d,6
6013,369b577d,6
6036,36bb6861,6
6037,36bb6861,6
6060,36d03fb3,6
6061,36d03fb3,6
6084,36dc0542,6
6085,36dc0542,6
6108,36ea0203,6
6109,36ea0203,6
6132,36f29089,6
6133,36f29089,6
6156,3773ee87,6
6157,3773ee87,6
6180,3779bcee,6
6181,3779bcee,6
6204,3795231b,6
6205,3795231b,6
6228,37a66587,6
6229,37a66587,6
6252,380d96a5,6
6253,380d96a5,6
6276,38118e4f,6
6277,38118e4f,6
6300,38e926b9,6
6301,38e926b9,6
6324,3914f382,6
6325,3914f382,6
6348,391fa553,6
6349,391fa553,6
6372,3965ad40,6
6373,3965ad40,6
6396,39692edf,6
6397,39692edf,6
6420,396d2d93,6
6421,396d2d93,6
6444,3a019b49,6
6445,3a019b49,6
6468,3a38b65d,6
6469,3a38b65d,6
6492,3a75c69e,6
6493,3a75c69e,6
6516,3abc0182,6
6517,3abc0182,6
6540,3abcf82c,6
6541,3abcf82c,6
6564,3b1b1959,6
6565,3b1b1959,6
6588,3b495c98,6
6589,3b495c98,6
6612,3b648bb6,6
6613,3b648bb6,6
6636,3bba4700,6
6637,3bba4700,6
6660,3c1aa99c,6
6661,3c1aa99c,6
6684,3c24134f,6
6685,3c24134f,6
6708,3c35267d,6
6709,3c35267d,6
6732,3c664fb2,6
6733,3c664fb2,6
6756,3ca51334,6
6757,3ca51334,6
6780,3cb34d3e,6
6781,3cb34d3e,6
6804,3d83c7cf,6
6805,3d83c7cf,6
6828,3d92ead9,6
6829,3d92ead9,6
6852,3dadddf4,6
6853,3dadddf4,6
6876,3df541d5,6
6877,3df541d5,6
6900,3e398cfe,6
6901,3e398cfe,6
6924,3e4eba43,6
6925,3e4eba43,6
6948,3e59e4c2,6
6949,3e59e4c2,6
6972,3e773f07,6
6973,3e773f07,6
6996,3eb6d001,6
6997,3eb6d001,6
7020,3ee0afc1,6
7021,3ee0afc1,6
7044,3ee15830,6
7045,3ee15830,6
7068,3f106ab9,6
7069,3f106ab9,6
7092,3f56d3a1,6
7093,3f56d3a1,6
7116,3f639fed,6
7117,3f639fed,6
7140,3f7440eb,6
7141,3f7440eb,6
7164,3f94ce9d,6
7165,3f94ce9d,6
7188,3fabee22,6
7189,3fabee22,6
7212,3fbc9084,6
7213,3fbc9084,6
7236,401b6970,6
7237,401b6970,6
7260,4045c33d,6
7261,4045c33d,6
7284,4058e7ff,6
7285,4058e7ff,6
7308,406cbaf4,6
7309,406cbaf4,6
7332,40b50fd1,6
7333,40b50fd1,6
7356,40b6128d,6
7357,40b6128d,6
7380,40d80a04,6
7381,40d80a04,6
7404,40dc5dcc,6
7405,40dc5dcc,6
7428,40f6838d,6
7429,40f6838d,6
7452,41341ab4,6
7453,41341ab4,6
7476,4140386a,6
7477,4140386a,6
7500,414a1956,6
7501,414a1956,6
7524,417cf113,6
7525,417cf113,6
7548,41c29144,6
7549,41c29144,6
7572,41ccaa73,6
7573,41ccaa73,6
7596,4209a502,6
7597,4209a502,6
7620,42138c5e,6
7621,42138c5e,6
7644,42252aa2,6
7645,42252aa2,6
7668,4236bb10,6
7669,4236bb10,6
7692,42a52fa9,6
7693,42a52fa9,6
7716,42a8a441,6
7717,42a8a441,6
7740,42b5ac06,6
7741,42b5ac06,6
7764,42bd8067,6
7765,42bd8067,6
7788,42d10eb5,6
7789,42d10eb5,6
7812,4301391f,6
7813,4301391f,6
7836,43228b93,6
7837,43228b93,6
7860,43481cbb,6
7861,43481cbb,6
7884,436c7c16,6
7885,436c7c16,6
7908,439b9ac9,6
7909,439b9ac9,6
7932,441d0238,6
7933,441d0238,6
7956,44488db9,6
7957,44488db9,6
7980,44bdcbcc,6
7981,44bdcbcc,6
8004,44d3d930,6
8005,44d3d930,6
8028,44d6ea56,6
8029,44d6ea56,6
8052,45fb7068,6
8053,45fb7068,6
8076,460a7643,6
8077,460a7643,6
8100,4618c2da,6
8101,4618c2da,6
8124,4668bfe6,6
8125,4668bfe6,6
8148,468f17b8,6
8149,468f17b8,6
8172,46aacb73,6
8173,46aacb73,6
8196,46c47554,6
8197,46c47554,6
8220,46ca4055,6
8221,46ca4055,6
8244,46e3b829,6
8245,46e3b829,6
8268,470864c8,6
8269,470864c8,6
8292,4710730c,6
8293,4710730c,6
8316,477c3997,6
8317,477c3997,6
8340,479938e1,6
8341,479938e1,6
8364,47c17292,6
8365,47c17292,6
8388,47e90bb4,6
8389,47e90bb4,6
8412,4803a402,6
8413,4803a402,6
8436,4811bd19,6
8437,4811bd19,6
8460,482fbb62,6
8461,482fbb62,6
8484,486c3ad0,6
8485,486c3ad0,6
8508,48749d89,6
8509,48749d89,6
8532,4883fda1,6
8533,4883fda1,6
8556,488fd059,6
8557,488fd059,6
8580,48c13286,6
8581,48c13286,6
8604,48dcaf51,6
8605,48dcaf51,6
8628,4951bfd3,6
8629,4951bfd3,6
8652,49902696,6
8653,49902696,6
8676,49c61083,6
8677,49c61083,6
8700,49ca058e,6
8701,49ca058e,6
8724,49ef2836,6
8725,49ef2836,6
8748,4a2a76f7,6
8749,4a2a76f7,6
8772,4a374c1a,6
8773,4a374c1a,6
8796,4a89a571,6
8797,4a89a571,6
8820,4ae8ba78,6
8821,4ae8ba78,6
8844,4afe30d7,6
8845,4afe30d7,6
8868,4b159655,6
8869,4b159655,6
8892,4b8d1dfd,6
8893,4b8d1dfd,6
8916,4bc9f13e,6
8917,4bc9f13e,6
8940,4bd91a9a,6
8941,4bd91a9a,6
8964,4c01fb8e,6
8965,4c01fb8e,6
8988,4c05ae93,6
8989,4c05ae93,6
9012,4c268cf7,6
9013,4c268cf7,6
9036,4c6887b8,6
9037,4c6887b8,6
9060,4c68eadb,6
9061,4c68eadb,6
9084,4cb57ce4,6
9085,4cb57ce4,6
9108,4cfa5146,6
9109,4cfa5146,6
9132,4d56fd82,6
9133,4d56fd82,6
9156,4d7400b5,6
9157,4d7400b5,6
9180,4e00ccfd,6
9181,4e00ccfd,6
9204,4e05d857,6
9205,4e05d857,6
9228,4e1c339d,6
9229,4e1c339d,6
9252,4e7093ba,6
9253,4e7093ba,6
9276,4e971fe6,6
9277,4e971fe6,6
9300,4efe5ed2,6
9301,4efe5ed2,6
9324,4f1cdf46,6
9325,4f1cdf46,6
9348,4f349d09,6
9349,4f349d09,6
9372,4f48dfa8,6
9373,4f48dfa8,6
9396,4f631724,6
9397,4f631724,6
9420,4f6a518a,6
9421,4f6a518a,6
9444,4f851118,6
9445,4f851118,6
9468,4f91d28d,6
9469,4f91d28d,6
9492,4f99566d,6
9493,4f99566d,6
9516,5017a571,6
9517,5017a571,6
9540,503b5177,6
9541,503b5177,6
9564,5040d776,6
9565,5040d776,6
9588,5054c8f6,6
9589,5054c8f6,6
9612,513e57b2,6
9613,513e57b2,6
9636,5182e7db,6
9637,5182e7db,6
9660,51b75e20,6
9661,51b75e20,6
9684,51d234ae,6
9685,51d234ae,6
9708,51d93376,6
9709,51d93376,6
9732,51e245a8,6
9733,51e245a8,6
9756,5209306d,6
9757,5209306d,6
9780,52343e5a,6
9781,52343e5a,6
9804,5285cfd2,6
9805,5285cfd2,6
9828,52e56fd7,6
9829,52e56fd7,6
9852,52f48bda,6
9853,52f48bda,6
9876,52fc4b30,6
9877,52fc4b30,6
9900,531965df,6
9901,531965df,6
9924,53514e68,6
9925,53514e68,6
9948,537f2249,6
9949,537f2249,6
9972,541d6d32,6
9973,541d6d32,6
9996,5428ba1b,6
9997,5428ba1b,6
10020,5442d1d0,6
10021,5442d1d0,6
10044,54481bc6,6
10045,54481bc6,6
10068,54964462,6
10069,54964462,6
10092,54a84b0c,6
10093,54a84b0c,6
10116,54c52bec,6
10117,54c52bec,6
10140,54db0708,6
10141,54db0708,6
10164,554ed1e7,6
10165,554ed1e7,6
10188,559fb870,6
10189,559fb870,6
10212,55a14920,6
10213,55a14920,6
10236,55cb218e,6
10237,55cb218e,6
10260,560d3c21,6
10261,560d3c21,6
10284,56274ceb,6
10285,56274ceb,6
10308,56402961,6
10309,56402961,6
10332,56951fe6,6
10333,56951fe6,6
10356,56a8c64c,6
10357,56a8c64c,6
10380,56dd88be,6
10381,56dd88be,6
10404,57040c98,6
10405,57040c98,6
10428,572306c5,6
10429,572306c5,6
10452,572814e5,6
10453,572814e5,6
10476,576b40f2,6
10477,576b40f2,6
10500,57ae707d,6
10501,57ae707d,6
10524,57fd4a58,6
10525,57fd4a58,6
10548,584e3e68,6
10549,584e3e68,6
10572,58563c15,6
10573,58563c15,6
10596,586d1fd6,6
10597,586d1fd6,6
10620,58fd9072,6
10621,58fd9072,6
10644,592a4ea2,6
10645,592a4ea2,6
10668,594121d5,6
10669,594121d5,6
10692,5957a5cc,6
10693,5957a5cc,6
10716,59b37278,6
10717,59b37278,6
10740,5a00c0c2,6
10741,5a00c0c2,6
10764,5a030a2e,6
10765,5a030a2e,6
10788,5a1bc9dd,6
10789,5a1bc9dd,6
10812,5a2d1b36,6
10813,5a2d1b36,6
10836,5a9e10c8,6
10837,5a9e10c8,6
10860,5aa60f00,6
10861,5aa60f00,6
10884,5acc7439,6
10885,5acc7439,6
10908,5b079b0d,6
10909,5b079b0d,6
10932,5b1e34a1,6
10933,5b1e34a1,6
10956,5b8820df,6
10957,5b8820df,6
10980,5bee53e9,6
10981,5bee53e9,6
11004,5c0d58a0,6
11005,5c0d58a0,6
11028,5c9e1cff,6
11029,5c9e1cff,6
11052,5cfa3fbb,6
11053,5cfa3fbb,6
11076,5db0fdc9,6
11077,5db0fdc9,6
11100,5e0e21c0,6
11101,5e0e21c0,6
11124,5e182ed3,6
11125,5e182ed3,6
11148,5ebf0ca8,6
11149,5ebf0ca8,6
11172,5ef62f01,6
11173,5ef62f01,6
11196,5f7994aa,6
11197,5f7994aa,6
11220,5f7e84f0,6
11221,5f7e84f0,6
11244,5f90d3ba,6
11245,5f90d3ba,6
11268,5fd96fd9,6
11269,5fd96fd9,6
11292,5fe2bef0,6
11293,5fe2bef0,6
11316,603fdcac,6
11317,603fdcac,6
11340,60805364,6
11341,60805364,6
11364,60a6f1e2,6
11365,60a6f1e2,6
11388,6128f2cf,6
11389,6128f2cf,6
11412,616def13,6
11413,616def13,6
11436,617b7fa2,6
11437,617b7fa2,6
11460,61dc34a5,6
11461,61dc34a5,6
11484,61f23175,6
11485,61f23175,6
11508,620d7e33,6
11509,620d7e33,6
11532,62de8d3a,6
11533,62de8d3a,6
11556,62ec80c0,6
11557,62ec80c0,6
11580,6380be28,6
11581,6380be28,6
11604,6382bef8,6
11605,6382bef8,6
11628,638c0c3a,6
11629,638c0c3a,6
11652,638d4763,6
11653,638d4763,6
11676,63b18f45,6
11677,63b18f45,6
11700,63d80a6c,6
11701,63d80a6c,6
11724,649cdb41,6
11725,649cdb41,6
11748,64d47b9c,6
11749,64d47b9c,6
11772,64f70d75,6
11773,64f70d75,6
11796,65e3f853,6
11797,65e3f853,6
11820,65e6197a,6
11821,65e6197a,6
11844,663ddde0,6
11845,663ddde0,6
11868,665bb75e,6
11869,665bb75e,6
11892,66811cee,6
11893,66811cee,6
11916,66b62ea9,6
11917,66b62ea9,6
11940,66c10eba,6
11941,66c10eba,6
11964,66ed7c3a,6
11965,66ed7c3a,6
11988,67267a49,6
11989,67267a49,6
12012,678a72d4,6
12013,678a72d4,6
12036,67a3e869,6
12037,67a3e869,6
12060,67c23b64,6
12061,67c23b64,6
12084,680beeff,6
12085,680beeff,6
12108,686b7200,6
12109,686b7200,6
12132,688327c8,6
12133,688327c8,6
12156,6885742d,6
12157,6885742d,6
12180,688cc90b,6
12181,688cc90b,6
12204,68a351c7,6
12205,68a351c7,6
12228,68fde75f,6
12229,68fde75f,6
