,chipid,month
4388,28e70767,10
4389,28e70767,10
4412,2900760f,10
4413,2900760f,10
4436,2920bdda,10
4437,2920bdda,10
4460,2961708f,10
4461,2961708f,10
4484,299262ac,10
4485,299262ac,10
4508,29a13c5e,10
4509,29a13c5e,10
4532,29cb8836,10
4533,29cb8836,10
4556,29f826ca,10
4557,29f826ca,10
4580,2a00a2fd,10
4581,2a00a2fd,10
4604,2a0ab392,10
4605,2a0ab392,10
4628,2a40bec3,10
4629,2a40bec3,10
4652,2a4cf978,10
4653,2a4cf978,10
4676,2a771ac4,10
4677,2a771ac4,10
4700,2aafc560,10
4701,2aafc560,10
4724,2ad67853,10
4725,2ad67853,10
4748,2af799d0,10
4749,2af799d0,10
4772,2b771eb1,10
4773,2b771eb1,10
4796,2b7c572c,10
4797,2b7c572c,10
4820,2bb9250c,10
4821,2bb9250c,10
4844,2bc802f6,10
4845,2bc802f6,10
4868,2beb2a9d,10
4869,2beb2a9d,10
4892,2c0df8ed,10
4893,2c0df8ed,10
4916,2c1d11dd,10
4917,2c1d11dd,10
4940,2c1e31f8,10
4941,2c1e31f8,10
4964,2c4cd182,10
4965,2c4cd182,10
4988,2d5826ca,10
4989,2d5826ca,10
5012,2d715f00,10
5013,2d715f00,10
5036,2e05b510,10
5037,2e05b510,10
5060,2e6515e2,10
5061,2e6515e2,10
5084,2ea02c81,10
5085,2ea02c81,10
5108,2ec1844e,10
5109,2ec1844e,10
5132,2ee180d8,10
5133,2ee180d8,10
5156,2f5131c6,10
5157,2f5131c6,10
5180,2fefdb4d,10
5181,2fefdb4d,10
5204,30380028,10
5205,30380028,10
5228,303f3f21,10
5229,303f3f21,10
5252,304a6fcc,10
5253,304a6fcc,10
5276,3054594a,10
5277,3054594a,10
5300,30617afb,10
5301,30617afb,10
5324,307fd254,10
5325,307fd254,10
5348,30858285,10
5349,30858285,10
5372,30995212,10
5373,30995212,10
5396,30fcd658,10
5397,30fcd658,10
5420,314025df,10
5421,314025df,10
5444,3163d2d6,10
5445,3163d2d6,10
5468,3167921b,10
5469,3167921b,10
5492,316b775d,10
5493,316b775d,10
5516,317861d1,10
5517,317861d1,10
5540,31cb93d6,10
5541,31cb93d6,10
5564,31d3a869,10
5565,31d3a869,10
5588,31ff006f,10
5589,31ff006f,10
5612,32546fa0,10
5613,32546fa0,10
5636,32d00d9e,10
5637,32d00d9e,10
5660,32e57e93,10
5661,32e57e93,10
5684,331652fd,10
5685,331652fd,10
5708,3399242d,10
5709,3399242d,10
5732,33c4a4d8,10
5733,33c4a4d8,10
5756,33c704f0,10
5757,33c704f0,10
5780,33d60a71,10
5781,33d60a71,10
5804,34049ffb,10
5805,34049ffb,10
5828,3411cc89,10
5829,3411cc89,10
5852,341aab49,10
5853,341aab49,10
5876,3434fac9,10
5877,3434fac9,10
5900,34607244,10
5901,34607244,10
5924,3524c5de,10
5925,3524c5de,10
5948,357adb76,10
5949,357adb76,10
5972,35e67e33,10
5973,35e67e33,10
5996,367bc92c,10
5997,367bc92c,10
6020,369b577d,10
6021,369b577d,10
6044,36bb6861,10
6045,36bb6861,10
6068,36d03fb3,10
6069,36d03fb3,10
6092,36dc0542,10
6093,36dc0542,10
6116,36ea0203,10
6117,36ea0203,10
6140,36f29089,10
6141,36f29089,10
6164,3773ee87,10
6165,3773ee87,10
6188,3779bcee,10
6189,3779bcee,10
6212,3795231b,10
6213,3795231b,10
6236,37a66587,10
6237,37a66587,10
6260,380d96a5,10
6261,380d96a5,10
6284,38118e4f,10
6285,38118e4f,10
6308,38e926b9,10
6309,38e926b9,10
6332,3914f382,10
6333,3914f382,10
6356,391fa553,10
6357,391fa553,10
6380,3965ad40,10
6381,3965ad40,10
6404,39692edf,10
6405,39692edf,10
6428,396d2d93,10
6429,396d2d93,10
6452,3a019b49,10
6453,3a019b49,10
6476,3a38b65d,10
6477,3a38b65d,10
6500,3a75c69e,10
6501,3a75c69e,10
6524,3abc0182,10
6525,3abc0182,10
6548,3abcf82c,10
6549,3abcf82c,10
6572,3b1b1959,10
6573,3b1b1959,10
6596,3b495c98,10
6597,3b495c98,10
6620,3b648bb6,10
6621,3b648bb6,10
6644,3bba4700,10
6645,3bba4700,10
6668,3c1aa99c,10
6669,3c1aa99c,10
6692,3c24134f,10
6693,3c24134f,10
6716,3c35267d,10
6717,3c35267d,10
6740,3c664fb2,10
6741,3c664fb2,10
6764,3ca51334,10
6765,3ca51334,10
6788,3cb34d3e,10
6789,3cb34d3e,10
6812,3d83c7cf,10
6813,3d83c7cf,10
6836,3d92ead9,10
6837,3d92ead9,10
6860,3dadddf4,10
6861,3dadddf4,10
6884,3df541d5,10
6885,3df541d5,10
6908,3e398cfe,10
6909,3e398cfe,10
6932,3e4eba43,10
6933,3e4eba43,10
6956,3e59e4c2,10
6957,3e59e4c2,10
6980,3e773f07,10
6981,3e773f07,10
7004,3eb6d001,10
7005,3eb6d001,10
7028,3ee0afc1,10
7029,3ee0afc1,10
7052,3ee15830,10
7053,3ee15830,10
7076,3f106ab9,10
7077,3f106ab9,10
7100,3f56d3a1,10
7101,3f56d3a1,10
7124,3f639fed,10
7125,3f639fed,10
7148,3f7440eb,10
7149,3f7440eb,10
7172,3f94ce9d,10
7173,3f94ce9d,10
7196,3fabee22,10
7197,3fabee22,10
7220,3fbc9084,10
7221,3fbc9084,10
7244,401b6970,10
7245,401b6970,10
7268,4045c33d,10
7269,4045c33d,10
7292,4058e7ff,10
7293,4058e7ff,10
7316,406cbaf4,10
7317,406cbaf4,10
7340,40b50fd1,10
7341,40b50fd1,10
7364,40b6128d,10
7365,40b6128d,10
7388,40d80a04,10
7389,40d80a04,10
7412,40dc5dcc,10
7413,40dc5dcc,10
7436,40f6838d,10
7437,40f6838d,10
7460,41341ab4,10
7461,41341ab4,10
7484,4140386a,10
7485,4140386a,10
7508,414a1956,10
7509,414a1956,10
7532,417cf113,10
7533,417cf113,10
7556,41c29144,10
7557,41c29144,10
7580,41ccaa73,10
7581,41ccaa73,10
7604,4209a502,10
7605,4209a502,10
7628,42138c5e,10
7629,42138c5e,10
7652,42252aa2,10
7653,42252aa2,10
7676,4236bb10,10
7677,4236bb10,10
7700,42a52fa9,10
7701,42a52fa9,10
7724,42a8a441,10
7725,42a8a441,10
7748,42b5ac06,10
7749,42b5ac06,10
7772,42bd8067,10
7773,42bd8067,10
7796,42d10eb5,10
7797,42d10eb5,10
7820,4301391f,10
7821,4301391f,10
7844,43228b93,10
7845,43228b93,10
7868,43481cbb,10
7869,43481cbb,10
7892,436c7c16,10
7893,436c7c16,10
7916,439b9ac9,10
7917,439b9ac9,10
7940,441d0238,10
7941,441d0238,10
7964,44488db9,10
7965,44488db9,10
7988,44bdcbcc,10
7989,44bdcbcc,10
8012,44d3d930,10
8013,44d3d930,10
8036,44d6ea56,10
8037,44d6ea56,10
8060,45fb7068,10
8061,45fb7068,10
8084,460a7643,10
8085,460a7643,10
8108,4618c2da,10
8109,4618c2da,10
8132,4668bfe6,10
8133,4668bfe6,10
8156,468f17b8,10
8157,468f17b8,10
8180,46aacb73,10
8181,46aacb73,10
8204,46c47554,10
8205,46c47554,10
8228,46ca4055,10
8229,46ca4055,10
8252,46e3b829,10
8253,46e3b829,10
8276,470864c8,10
8277,470864c8,10
8300,4710730c,10
8301,4710730c,10
8324,477c3997,10
8325,477c3997,10
8348,479938e1,10
8349,479938e1,10
8372,47c17292,10
8373,47c17292,10
8396,47e90bb4,10
8397,47e90bb4,10
8420,4803a402,10
8421,4803a402,10
8444,4811bd19,10
8445,4811bd19,10
8468,482fbb62,10
8469,482fbb62,10
8492,486c3ad0,10
8493,486c3ad0,10
8516,48749d89,10
8517,48749d89,10
8540,4883fda1,10
8541,4883fda1,10
8564,488fd059,10
8565,488fd059,10
8588,48c13286,10
8589,48c13286,10
8612,48dcaf51,10
8613,48dcaf51,10
8636,4951bfd3,10
8637,4951bfd3,10
8660,49902696,10
8661,49902696,10
8684,49c61083,10
8685,49c61083,10
8708,49ca058e,10
8709,49ca058e,10
8732,49ef2836,10
8733,49ef2836,10
8756,4a2a76f7,10
8757,4a2a76f7,10
8780,4a374c1a,10
8781,4a374c1a,10
8804,4a89a571,10
8805,4a89a571,10
8828,4ae8ba78,10
8829,4ae8ba78,10
8852,4afe30d7,10
8853,4afe30d7,10
8876,4b159655,10
8877,4b159655,10
8900,4b8d1dfd,10
8901,4b8d1dfd,10
8924,4bc9f13e,10
8925,4bc9f13e,10
8948,4bd91a9a,10
8949,4bd91a9a,10
8972,4c01fb8e,10
8973,4c01fb8e,10
8996,4c05ae93,10
8997,4c05ae93,10
9020,4c268cf7,10
9021,4c268cf7,10
9044,4c6887b8,10
9045,4c6887b8,10
9068,4c68eadb,10
9069,4c68eadb,10
9092,4cb57ce4,10
9093,4cb57ce4,10
9116,4cfa5146,10
9117,4cfa5146,10
9140,4d56fd82,10
9141,4d56fd82,10
9164,4d7400b5,10
9165,4d7400b5,10
9188,4e00ccfd,10
9189,4e00ccfd,10
9212,4e05d857,10
9213,4e05d857,10
9236,4e1c339d,10
9237,4e1c339d,10
9260,4e7093ba,10
9261,4e7093ba,10
9284,4e971fe6,10
9285,4e971fe6,10
9308,4efe5ed2,10
9309,4efe5ed2,10
9332,4f1cdf46,10
9333,4f1cdf46,10
9356,4f349d09,10
9357,4f349d09,10
9380,4f48dfa8,10
9381,4f48dfa8,10
9404,4f631724,10
9405,4f631724,10
9428,4f6a518a,10
9429,4f6a518a,10
9452,4f851118,10
9453,4f851118,10
9476,4f91d28d,10
9477,4f91d28d,10
9500,4f99566d,10
9501,4f99566d,10
9524,5017a571,10
9525,5017a571,10
9548,503b5177,10
9549,503b5177,10
9572,5040d776,10
9573,5040d776,10
9596,5054c8f6,10
9597,5054c8f6,10
9620,513e57b2,10
9621,513e57b2,10
9644,5182e7db,10
9645,5182e7db,10
9668,51b75e20,10
9669,51b75e20,10
9692,51d234ae,10
9693,51d234ae,10
9716,51d93376,10
9717,51d93376,10
9740,51e245a8,10
9741,51e245a8,10
9764,5209306d,10
9765,5209306d,10
9788,52343e5a,10
9789,52343e5a,10
9812,5285cfd2,10
9813,5285cfd2,10
9836,52e56fd7,10
9837,52e56fd7,10
9860,52f48bda,10
9861,52f48bda,10
9884,52fc4b30,10
9885,52fc4b30,10
9908,531965df,10
9909,531965df,10
9932,53514e68,10
9933,53514e68,10
9956,537f2249,10
9957,537f2249,10
9980,541d6d32,10
9981,541d6d32,10
10004,5428ba1b,10
10005,5428ba1b,10
10028,5442d1d0,10
10029,5442d1d0,10
10052,54481bc6,10
10053,54481bc6,10
10076,54964462,10
10077,54964462,10
10100,54a84b0c,10
10101,54a84b0c,10
10124,54c52bec,10
10125,54c52bec,10
10148,54db0708,10
10149,54db0708,10
10172,554ed1e7,10
10173,554ed1e7,10
10196,559fb870,10
10197,559fb870,10
10220,55a14920,10
10221,55a14920,10
10244,55cb218e,10
10245,55cb218e,10
10268,560d3c21,10
10269,560d3c21,10
10292,56274ceb,10
10293,56274ceb,10
10316,56402961,10
10317,56402961,10
10340,56951fe6,10
10341,56951fe6,10
10364,56a8c64c,10
10365,56a8c64c,10
10388,56dd88be,10
10389,56dd88be,10
10412,57040c98,10
10413,57040c98,10
10436,572306c5,10
10437,572306c5,10
10460,572814e5,10
10461,572814e5,10
10484,576b40f2,10
10485,576b40f2,10
10508,57ae707d,10
10509,57ae707d,10
10532,57fd4a58,10
10533,57fd4a58,10
10556,584e3e68,10
10557,584e3e68,10
10580,58563c15,10
10581,58563c15,10
10604,586d1fd6,10
10605,586d1fd6,10
10628,58fd9072,10
10629,58fd9072,10
10652,592a4ea2,10
10653,592a4ea2,10
10676,594121d5,10
10677,594121d5,10
10700,5957a5cc,10
10701,5957a5cc,10
10724,59b37278,10
10725,59b37278,10
10748,5a00c0c2,10
10749,5a00c0c2,10
10772,5a030a2e,10
10773,5a030a2e,10
10796,5a1bc9dd,10
10797,5a1bc9dd,10
10820,5a2d1b36,10
10821,5a2d1b36,10
10844,5a9e10c8,10
10845,5a9e10c8,10
10868,5aa60f00,10
10869,5aa60f00,10
10892,5acc7439,10
10893,5acc7439,10
10916,5b079b0d,10
10917,5b079b0d,10
10940,5b1e34a1,10
10941,5b1e34a1,10
10964,5b8820df,10
10965,5b8820df,10
10988,5bee53e9,10
10989,5bee53e9,10
11012,5c0d58a0,10
11013,5c0d58a0,10
11036,5c9e1cff,10
11037,5c9e1cff,10
11060,5cfa3fbb,10
11061,5cfa3fbb,10
11084,5db0fdc9,10
11085,5db0fdc9,10
11108,5e0e21c0,10
11109,5e0e21c0,10
11132,5e182ed3,10
11133,5e182ed3,10
11156,5ebf0ca8,10
11157,5ebf0ca8,10
11180,5ef62f01,10
11181,5ef62f01,10
11204,5f7994aa,10
11205,5f7994aa,10
11228,5f7e84f0,10
11229,5f7e84f0,10
11252,5f90d3ba,10
11253,5f90d3ba,10
11276,5fd96fd9,10
11277,5fd96fd9,10
11300,5fe2bef0,10
11301,5fe2bef0,10
11324,603fdcac,10
11325,603fdcac,10
11348,60805364,10
11349,60805364,10
11372,60a6f1e2,10
11373,60a6f1e2,10
11396,6128f2cf,10
11397,6128f2cf,10
11420,616def13,10
11421,616def13,10
11444,617b7fa2,10
11445,617b7fa2,10
11468,61dc34a5,10
11469,61dc34a5,10
11492,61f23175,10
11493,61f23175,10
11516,620d7e33,10
11517,620d7e33,10
11540,62de8d3a,10
11541,62de8d3a,10
11564,62ec80c0,10
11565,62ec80c0,10
11588,6380be28,10
11589,6380be28,10
11612,6382bef8,10
11613,6382bef8,10
11636,638c0c3a,10
11637,638c0c3a,10
11660,638d4763,10
11661,638d4763,10
11684,63b18f45,10
11685,63b18f45,10
11708,63d80a6c,10
11709,63d80a6c,10
11732,649cdb41,10
11733,649cdb41,10
11756,64d47b9c,10
11757,64d47b9c,10
11780,64f70d75,10
11781,64f70d75,10
11804,65e3f853,10
11805,65e3f853,10
11828,65e6197a,10
11829,65e6197a,10
11852,663ddde0,10
11853,663ddde0,10
11876,665bb75e,10
11877,665bb75e,10
11900,66811cee,10
11901,66811cee,10
11924,66b62ea9,10
11925,66b62ea9,10
11948,66c10eba,10
11949,66c10eba,10
11972,66ed7c3a,10
11973,66ed7c3a,10
11996,67267a49,10
11997,67267a49,10
12020,678a72d4,10
12021,678a72d4,10
12044,67a3e869,10
12045,67a3e869,10
12068,67c23b64,10
12069,67c23b64,10
12092,680beeff,10
12093,680beeff,10
12116,686b7200,10
12117,686b7200,10
12140,688327c8,10
12141,688327c8,10
12164,6885742d,10
12165,6885742d,10
12188,688cc90b,10
12189,688cc90b,10
12212,68a351c7,10
12213,68a351c7,10
12236,68fde75f,10
12237,68fde75f,10
